country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10,language
South Korea,KR,2025-01-05,Films,5,Mercy,,1,English
South Korea,KR,2025-01-05,Films,6,The Killer,,2,English
South Korea,KR,2025-01-05,Films,7,Wallace & Gromit: Vengeance Most Fowl,,1,English
South Korea,KR,2025-01-05,Films,8,Following,,4,English
South Korea,KR,2025-01-05,Films,9,Escape,,9,English
South Korea,KR,2025-01-05,Films,10,Uprising,,9,English
South Korea,KR,2025-01-05,TV,1,Squid Game,Squid Game: Season 2,2,English
South Korea,KR,2025-01-05,TV,2,The Tale of Lady Ok,The Tale of Lady Ok: Limited Series,6,English
South Korea,KR,2025-01-05,TV,3,"I'm SOLO, Love goes on","I'm SOLO, Love goes on 2025",1,English
South Korea,KR,2025-01-05,TV,4,Squid Game,Squid Game: Season 1,18,English
South Korea,KR,2025-01-05,TV,5,Love Scout,Love Scout: Season 1,1,English
South Korea,KR,2025-01-05,TV,6,When the Phone Rings,When the Phone Rings: Limited Series,7,English
South Korea,KR,2025-01-05,TV,7,Check in Hanyang,Check in Hanyang: Limited Series,2,English
South Korea,KR,2025-01-05,TV,8,Tails of Tales,Tails of Tales 2025,1,English
South Korea,KR,2025-01-05,TV,9,When the Stars Gossip,When the Stars Gossip: Limited Series,1,English
South Korea,KR,2025-01-05,TV,10,Not Others,Not Others: Season1,1,English
South Korea,KR,2024-12-29,Films,1,The Killer,,1,English
South Korea,KR,2024-12-29,Films,2,Following,,3,English
South Korea,KR,2024-12-29,Films,3,Carry-On,,3,English
South Korea,KR,2024-12-29,Films,4,Pilot,,6,English
South Korea,KR,2024-12-29,Films,5,The Six Triple Eight,,1,English
South Korea,KR,2024-12-29,Films,6,Urban Myths,,2,English
South Korea,KR,2024-12-29,Films,7,That Christmas,,3,English
South Korea,KR,2024-12-29,Films,8,Escape,,8,English
South Korea,KR,2024-12-29,Films,9,Spy x Family Code: White,,1,English
South Korea,KR,2024-12-29,Films,10,FENGSHUI,,2,English
South Korea,KR,2024-12-29,TV,1,Squid Game,Squid Game: Season 2,1,English
South Korea,KR,2024-12-29,TV,2,The Tale of Lady Ok,The Tale of Lady Ok: Limited Series,5,English
South Korea,KR,2024-12-29,TV,3,Chef & My Fridge,Chef & My Fridge 2025,2,English
South Korea,KR,2024-12-29,TV,4,When the Phone Rings,When the Phone Rings: Limited Series,6,English
South Korea,KR,2024-12-29,TV,5,Squid Game,Squid Game: Season 1,17,English
South Korea,KR,2024-12-29,TV,6,Check in Hanyang,Check in Hanyang: Limited Series,1,English
South Korea,KR,2024-12-29,TV,7,Parole Examiner Lee,Parole Examiner Lee: Limited Series,6,English
South Korea,KR,2024-12-29,TV,8,Divorce Re-Boot Camp,Divorce Re-Boot Camp: Season 1,2,English
South Korea,KR,2024-12-29,TV,9,Mister Trot,Mister Trot: Season 3,2,English
South Korea,KR,2024-12-29,TV,10,Paik's Les Misérables,Paik's Les Misérables: Season 1,4,English
South Korea,KR,2024-12-22,Films,1,Following,,2,English
South Korea,KR,2024-12-22,Films,2,Carry-On,,2,English
South Korea,KR,2024-12-22,Films,3,Jeong-Sun,,1,English
South Korea,KR,2024-12-22,Films,4,FENGSHUI,,1,English
South Korea,KR,2024-12-22,Films,5,Pilot,,5,English
South Korea,KR,2024-12-22,Films,6,12.12: The Day,,12,English
South Korea,KR,2024-12-22,Films,7,Urban Myths,,1,English
South Korea,KR,2024-12-22,Films,8,Anemone: A Fairy Tale for No Kids,,2,English
South Korea,KR,2024-12-22,Films,9,Escape,,7,English
South Korea,KR,2024-12-22,Films,10,Ghostbusters: Frozen Empire,,2,English
South Korea,KR,2024-12-22,TV,1,The Tale of Lady Ok,The Tale of Lady Ok: Limited Series,4,English
South Korea,KR,2024-12-22,TV,2,Chef & My Fridge,Chef & My Fridge 2025,1,English
South Korea,KR,2024-12-22,TV,3,When the Phone Rings,When the Phone Rings: Limited Series,5,English
South Korea,KR,2024-12-22,TV,4,Divorce Re-Boot Camp,Divorce Re-Boot Camp: Season 1,1,English
South Korea,KR,2024-12-22,TV,5,La Palma,La Palma: Limited Series,1,English
South Korea,KR,2024-12-22,TV,6,Parole Examiner Lee,Parole Examiner Lee: Limited Series,5,English
South Korea,KR,2024-12-22,TV,7,The Trunk,The Trunk: Limited Series,4,English
South Korea,KR,2024-12-22,TV,8,Paik's Les Misérables,Paik's Les Misérables: Season 1,3,English
South Korea,KR,2024-12-22,TV,9,Mister Trot,Mister Trot: Season 3,1,English
South Korea,KR,2024-12-22,TV,10,Kian is CEO,Kian is CEO: Season 1,1,English
South Korea,KR,2024-12-15,Films,1,Following,,1,English
South Korea,KR,2024-12-15,Films,2,Anemone: A Fairy Tale for No Kids,,1,English
South Korea,KR,2024-12-15,Films,3,Carry-On,,1,English
South Korea,KR,2024-12-15,Films,4,12.12: The Day,,11,English
South Korea,KR,2024-12-15,Films,5,Pilot,,4,English
South Korea,KR,2024-12-15,Films,6,Ghostbusters: Frozen Empire,,1,English
South Korea,KR,2024-12-15,Films,7,Mary Mother of Jesus,,1,English
South Korea,KR,2024-12-15,Films,8,Escape,,6,English
South Korea,KR,2024-12-15,Films,9,That Christmas,,2,English
South Korea,KR,2024-12-15,Films,10,The Children's Train,,1,English
South Korea,KR,2024-12-15,TV,1,The Tale of Lady Ok,The Tale of Lady Ok: Limited Series,3,English
South Korea,KR,2024-12-15,TV,2,The Trunk,The Trunk: Limited Series,3,English
South Korea,KR,2024-12-15,TV,3,When the Phone Rings,When the Phone Rings: Limited Series,4,English
South Korea,KR,2024-12-15,TV,4,Parole Examiner Lee,Parole Examiner Lee: Limited Series,4,English
South Korea,KR,2024-12-15,TV,5,Paik's Les Misérables,Paik's Les Misérables: Season 1,2,English
South Korea,KR,2024-12-15,TV,6,Black Doves,Black Doves: Season 1,1,English
South Korea,KR,2024-12-15,TV,7,Rugged Rugby: Conquer or Die,Rugged Rugby: Conquer or Die: Season 1,1,English
South Korea,KR,2024-12-15,TV,8,sorry? not sorry!,sorry? not sorry!: Season 1,2,English
South Korea,KR,2024-12-15,TV,9,End Couple,End Couple: Season 1,1,English
South Korea,KR,2024-12-15,TV,10,Mr. Plankton,Mr. Plankton: Limited Series,6,English
South Korea,KR,2024-12-08,Films,1,Pilot,,3,English
South Korea,KR,2024-12-08,Films,2,12.12: The Day,,10,English
South Korea,KR,2024-12-08,Films,3,Because I Hate Korea,,2,English
South Korea,KR,2024-12-08,Films,4,Escape,,5,English
South Korea,KR,2024-12-08,Films,5,The Hunt,,3,English
South Korea,KR,2024-12-08,Films,6,That Christmas,,1,English
South Korea,KR,2024-12-08,Films,7,Mission: Cross,,9,English
South Korea,KR,2024-12-08,Films,8,Accident Man: Hitman's Holiday,,1,English
South Korea,KR,2024-12-08,Films,9,Exhuma,,12,English
South Korea,KR,2024-12-08,Films,10,Fester,,2,English
South Korea,KR,2024-12-08,TV,1,The Tale of Lady Ok,The Tale of Lady Ok: Limited Series,2,English
South Korea,KR,2024-12-08,TV,2,The Trunk,The Trunk: Limited Series,2,English
South Korea,KR,2024-12-08,TV,3,When the Phone Rings,When the Phone Rings: Limited Series,3,English
South Korea,KR,2024-12-08,TV,4,Parole Examiner Lee,Parole Examiner Lee: Limited Series,3,English
South Korea,KR,2024-12-08,TV,5,Paik's Les Misérables,Paik's Les Misérables: Season 1,1,English
South Korea,KR,2024-12-08,TV,6,sorry? not sorry!,sorry? not sorry!: Season 1,1,English
South Korea,KR,2024-12-08,TV,7,Mr. Plankton,Mr. Plankton: Limited Series,5,English
South Korea,KR,2024-12-08,TV,8,Family by Choice,Family by Choice: Limited Series,9,English
South Korea,KR,2024-12-08,TV,9,Zombieverse,Zombieverse: New Blood,3,English
South Korea,KR,2024-12-08,TV,10,Brewing Love,Brewing Love: Limited Series,5,English
South Korea,KR,2024-12-01,Films,1,Pilot,,2,English
South Korea,KR,2024-12-01,Films,2,The Hunt,,2,English
South Korea,KR,2024-12-01,Films,3,Escape,,4,English
South Korea,KR,2024-12-01,Films,4,Because I Hate Korea,,1,English
South Korea,KR,2024-12-01,Films,5,Fester,,1,English
South Korea,KR,2024-12-01,Films,6,The Suspect,,1,English
South Korea,KR,2024-12-01,Films,7,GTMAX,,1,English
South Korea,KR,2024-12-01,Films,8,Uprising,,8,English
South Korea,KR,2024-12-01,Films,9,Exhuma,,11,English
South Korea,KR,2024-12-01,Films,10,Abigail,,3,English
South Korea,KR,2024-12-01,TV,1,The Trunk,The Trunk: Limited Series,1,English
South Korea,KR,2024-12-01,TV,2,When the Phone Rings,When the Phone Rings: Limited Series,2,English
South Korea,KR,2024-12-01,TV,3,Parole Examiner Lee,Parole Examiner Lee: Limited Series,2,English
South Korea,KR,2024-12-01,TV,4,Zombieverse,Zombieverse: New Blood,2,English
South Korea,KR,2024-12-01,TV,5,The Tale of Lady Ok,The Tale of Lady Ok: Limited Series,1,English
South Korea,KR,2024-12-01,TV,6,Family by Choice,Family by Choice: Limited Series,8,English
South Korea,KR,2024-12-01,TV,7,Mr. Plankton,Mr. Plankton: Limited Series,4,English
South Korea,KR,2024-12-01,TV,8,Arcane,Arcane: Season 2,4,English
South Korea,KR,2024-12-01,TV,9,Marry YOU,Marry YOU: Limited Series,2,English
South Korea,KR,2024-12-01,TV,10,Brewing Love,Brewing Love: Limited Series,4,English
South Korea,KR,2024-11-24,Films,1,Pilot,,1,English
South Korea,KR,2024-11-24,Films,2,Escape,,3,English
South Korea,KR,2024-11-24,Films,3,Abigail,,2,English
South Korea,KR,2024-11-24,Films,4,The Ambush,,1,English
South Korea,KR,2024-11-24,Films,5,The Hunt,,1,English
South Korea,KR,2024-11-24,Films,6,Thanksgiving,,1,English
South Korea,KR,2024-11-24,Films,7,Ready or Not,,1,English
South Korea,KR,2024-11-24,Films,8,Uprising,,7,English
South Korea,KR,2024-11-24,Films,9,Gladiator,,2,English
South Korea,KR,2024-11-24,Films,10,Open City,,2,English
South Korea,KR,2024-11-24,TV,1,Parole Examiner Lee,Parole Examiner Lee: Limited Series,1,English
South Korea,KR,2024-11-24,TV,2,Mr. Plankton,Mr. Plankton: Limited Series,3,English
South Korea,KR,2024-11-24,TV,3,Zombieverse,Zombieverse: New Blood,1,English
South Korea,KR,2024-11-24,TV,4,When the Phone Rings,When the Phone Rings: Limited Series,1,English
South Korea,KR,2024-11-24,TV,5,A Virtuous Business,A Virtuous Business: Limited Series,7,English
South Korea,KR,2024-11-24,TV,6,Family by Choice,Family by Choice: Limited Series,7,English
South Korea,KR,2024-11-24,TV,7,Arcane,Arcane: Season 2,3,English
South Korea,KR,2024-11-24,TV,8,Doubt,Doubt: Season 1,7,English
South Korea,KR,2024-11-24,TV,9,Brewing Love,Brewing Love: Limited Series,3,English
South Korea,KR,2024-11-24,TV,10,Marry YOU,Marry YOU: Limited Series,1,English
South Korea,KR,2024-11-17,Films,1,Escape,,2,English
South Korea,KR,2024-11-17,Films,2,Abigail,,1,English
South Korea,KR,2024-11-17,Films,3,The Boys,,5,English
South Korea,KR,2024-11-17,Films,4,Uprising,,6,English
South Korea,KR,2024-11-17,Films,5,Open City,,1,English
South Korea,KR,2024-11-17,Films,6,Wonder Woman 1984,,2,English
South Korea,KR,2024-11-17,Films,7,PROJECT SILENCE,,5,English
South Korea,KR,2024-11-17,Films,8,Gladiator,,1,English
South Korea,KR,2024-11-17,Films,9,Keys To The Heart,,1,English
South Korea,KR,2024-11-17,Films,10,The Fall Guy,,3,English
South Korea,KR,2024-11-17,TV,1,Mr. Plankton,Mr. Plankton: Limited Series,2,English
South Korea,KR,2024-11-17,TV,2,A Virtuous Business,A Virtuous Business: Limited Series,6,English
South Korea,KR,2024-11-17,TV,3,Doubt,Doubt: Season 1,6,English
South Korea,KR,2024-11-17,TV,4,Jake Paul vs. Mike Tyson,,1,English
South Korea,KR,2024-11-17,TV,5,Family by Choice,Family by Choice: Limited Series,6,English
South Korea,KR,2024-11-17,TV,6,Arcane,Arcane: Season 2,2,English
South Korea,KR,2024-11-17,TV,7,Hellbound,Hellbound: Season 2,4,English
South Korea,KR,2024-11-17,TV,8,Brewing Love,Brewing Love: Limited Series,2,English
South Korea,KR,2024-11-17,TV,9,Love in Contract,,1,English
South Korea,KR,2024-11-17,TV,10,The Iron Squad,The Iron Squad: : W,6,English
South Korea,KR,2024-11-10,Films,1,Escape,,1,English
South Korea,KR,2024-11-10,Films,2,Wonder Woman 1984,,1,English
South Korea,KR,2024-11-10,Films,3,Uprising,,5,English
South Korea,KR,2024-11-10,Films,4,Don't Move,,3,English
South Korea,KR,2024-11-10,Films,5,PROJECT SILENCE,,4,English
South Korea,KR,2024-11-10,Films,6,The Boys,,4,English
South Korea,KR,2024-11-10,Films,7,The Fall Guy,,2,English
South Korea,KR,2024-11-10,Films,8,Time Cut,,2,English
South Korea,KR,2024-11-10,Films,9,A Place Called Silence,,1,English
South Korea,KR,2024-11-10,Films,10,Dungeons & Dragons: Honor Among Thieves,,2,English
South Korea,KR,2024-11-10,TV,1,Hellbound,Hellbound: Season 2,3,English
South Korea,KR,2024-11-10,TV,2,A Virtuous Business,A Virtuous Business: Limited Series,5,English
South Korea,KR,2024-11-10,TV,3,Doubt,Doubt: Season 1,5,English
South Korea,KR,2024-11-10,TV,4,Brewing Love,Brewing Love: Limited Series,1,English
South Korea,KR,2024-11-10,TV,5,Family by Choice,Family by Choice: Limited Series,5,English
South Korea,KR,2024-11-10,TV,6,Mr. Plankton,Mr. Plankton: Limited Series,1,English
South Korea,KR,2024-11-10,TV,7,Arcane,Arcane: Season 2,1,English
South Korea,KR,2024-11-10,TV,8,Culinary Class Wars,Culinary Class Wars: Season 1,8,English
South Korea,KR,2024-11-10,TV,9,King of Survival,King of Survival: Season 1,5,English
South Korea,KR,2024-11-10,TV,10,Hellbound,Hellbound: Season 1,8,English
South Korea,KR,2024-11-03,Films,1,Don't Move,,2,English
South Korea,KR,2024-11-03,Films,2,Uprising,,4,English
South Korea,KR,2024-11-03,Films,3,The Fall Guy,,1,English
South Korea,KR,2024-11-03,Films,4,PROJECT SILENCE,,3,English
South Korea,KR,2024-11-03,Films,5,Dungeons & Dragons: Honor Among Thieves,,1,English
South Korea,KR,2024-11-03,Films,6,The Boys,,3,English
South Korea,KR,2024-11-03,Films,7,Time Cut,,1,English
South Korea,KR,2024-11-03,Films,8,The Gossip,,2,English
South Korea,KR,2024-11-03,Films,9,The Moon,,3,English
South Korea,KR,2024-11-03,Films,10,Exhuma,,10,English
South Korea,KR,2024-11-03,TV,1,Hellbound,Hellbound: Season 2,2,English
South Korea,KR,2024-11-03,TV,2,A Virtuous Business,A Virtuous Business: Limited Series,4,English
South Korea,KR,2024-11-03,TV,3,Doubt,Doubt: Season 1,4,English
South Korea,KR,2024-11-03,TV,4,Family by Choice,Family by Choice: Limited Series,4,English
South Korea,KR,2024-11-03,TV,5,Hellbound,Hellbound: Season 1,7,English
South Korea,KR,2024-11-03,TV,6,Culinary Class Wars,Culinary Class Wars: Season 1,7,English
South Korea,KR,2024-11-03,TV,7,King of Survival,King of Survival: Season 1,4,English
South Korea,KR,2024-11-03,TV,8,The Iron Squad,The Iron Squad: : W,5,English
South Korea,KR,2024-11-03,TV,9,DAN DA DAN,DAN DA DAN: Season 1,1,English
South Korea,KR,2024-11-03,TV,10,Love After Divorce,Love After Divorce: Season 6,7,English
South Korea,KR,2024-10-27,Films,1,PROJECT SILENCE,,2,English
South Korea,KR,2024-10-27,Films,2,Uprising,,3,English
South Korea,KR,2024-10-27,Films,3,The Boys,,2,English
South Korea,KR,2024-10-27,Films,4,One on One,,1,English
South Korea,KR,2024-10-27,Films,5,The Moon,,2,English
South Korea,KR,2024-10-27,Films,6,The Shadow Strays,,2,English
South Korea,KR,2024-10-27,Films,7,Curve,,2,English
South Korea,KR,2024-10-27,Films,8,Don't Move,,1,English
South Korea,KR,2024-10-27,Films,9,The Boy and the Heron,,3,English
South Korea,KR,2024-10-27,Films,10,The Gossip,,1,English
South Korea,KR,2024-10-27,TV,1,Hellbound,Hellbound: Season 2,1,English
South Korea,KR,2024-10-27,TV,2,A Virtuous Business,A Virtuous Business: Limited Series,3,English
South Korea,KR,2024-10-27,TV,3,Doubt,Doubt: Season 1,3,English
South Korea,KR,2024-10-27,TV,4,Family by Choice,Family by Choice: Limited Series,3,English
South Korea,KR,2024-10-27,TV,5,Culinary Class Wars,Culinary Class Wars: Season 1,6,English
South Korea,KR,2024-10-27,TV,6,Hellbound,Hellbound: Season 1,6,English
South Korea,KR,2024-10-27,TV,7,King of Survival,King of Survival: Season 1,3,English
South Korea,KR,2024-10-27,TV,8,Comedy Revenge,Comedy Revenge: Season 1,2,English
South Korea,KR,2024-10-27,TV,9,The Iron Squad,The Iron Squad: : W,4,English
South Korea,KR,2024-10-27,TV,10,Gundam: Requiem for Vengeance,Gundam: Requiem for Vengeance: Season 1,2,English
South Korea,KR,2024-10-20,Films,1,Uprising,,2,English
South Korea,KR,2024-10-20,Films,2,PROJECT SILENCE,,1,English
South Korea,KR,2024-10-20,Films,3,The Expendables 4,,2,English
South Korea,KR,2024-10-20,Films,4,The Boys,,1,English
South Korea,KR,2024-10-20,Films,5,The Boy and the Heron,,2,English
South Korea,KR,2024-10-20,Films,6,Kung Fu Panda 4,,2,English
South Korea,KR,2024-10-20,Films,7,Curve,,1,English
South Korea,KR,2024-10-20,Films,8,The Shadow Strays,,1,English
South Korea,KR,2024-10-20,Films,9,The Moon,,1,English
South Korea,KR,2024-10-20,Films,10,Officer Black Belt,,6,English
South Korea,KR,2024-10-20,TV,1,A Virtuous Business,A Virtuous Business: Limited Series,2,English
South Korea,KR,2024-10-20,TV,2,Doubt,Doubt: Season 1,2,English
South Korea,KR,2024-10-20,TV,3,Culinary Class Wars,Culinary Class Wars: Season 1,5,English
South Korea,KR,2024-10-20,TV,4,Comedy Revenge,Comedy Revenge: Season 1,1,English
South Korea,KR,2024-10-20,TV,5,Family by Choice,Family by Choice: Limited Series,2,English
South Korea,KR,2024-10-20,TV,6,King of Survival,King of Survival: Season 1,2,English
South Korea,KR,2024-10-20,TV,7,The Iron Squad,The Iron Squad: : W,3,English
South Korea,KR,2024-10-20,TV,8,Gyeongseong Creature,Gyeongseong Creature: Season 2,4,English
South Korea,KR,2024-10-20,TV,9,Gundam: Requiem for Vengeance,Gundam: Requiem for Vengeance: Season 1,1,English
South Korea,KR,2024-10-20,TV,10,Love After Divorce,Love After Divorce: Season 6,6,English
South Korea,KR,2024-10-13,Films,1,Uprising,,1,English
South Korea,KR,2024-10-13,Films,2,The Boy and the Heron,,1,English
South Korea,KR,2024-10-13,Films,3,Bad Boys: Ride or Die,,2,English
South Korea,KR,2024-10-13,Films,4,Kung Fu Panda 4,,1,English
South Korea,KR,2024-10-13,Films,5,Officer Black Belt,,5,English
South Korea,KR,2024-10-13,Films,6,The Expendables 4,,1,English
South Korea,KR,2024-10-13,Films,7,Phantom,,3,English
South Korea,KR,2024-10-13,Films,8,The Platform 2,,2,English
South Korea,KR,2024-10-13,Films,9,Trouble,,1,English
South Korea,KR,2024-10-13,Films,10,The Vanished,,2,English
South Korea,KR,2024-10-13,TV,1,Culinary Class Wars,Culinary Class Wars: Season 1,4,English
South Korea,KR,2024-10-13,TV,2,King of Survival,King of Survival: Season 1,1,English
South Korea,KR,2024-10-13,TV,3,The Iron Squad,The Iron Squad: : W,2,English
South Korea,KR,2024-10-13,TV,4,Doubt,Doubt: Season 1,1,English
South Korea,KR,2024-10-13,TV,5,Gyeongseong Creature,Gyeongseong Creature: Season 2,3,English
South Korea,KR,2024-10-13,TV,6,Family by Choice,Family by Choice: Limited Series,1,English
South Korea,KR,2024-10-13,TV,7,A Virtuous Business,A Virtuous Business: Limited Series,1,English
South Korea,KR,2024-10-13,TV,8,Love Next Door,Love Next Door: Limited Series,9,English
South Korea,KR,2024-10-13,TV,9,Love After Divorce,Love After Divorce: Season 6,5,English
South Korea,KR,2024-10-13,TV,10,Ranma1/2,Ranma1/2: Season 1,1,English
South Korea,KR,2024-10-06,Films,1,Phantom,,2,English
South Korea,KR,2024-10-06,Films,2,Officer Black Belt,,4,English
South Korea,KR,2024-10-06,Films,3,The Vanished,,1,English
South Korea,KR,2024-10-06,Films,4,The Platform 2,,1,English
South Korea,KR,2024-10-06,Films,5,Hot Blooded,,3,English
South Korea,KR,2024-10-06,Films,6,Bad Boys: Ride or Die,,1,English
South Korea,KR,2024-10-06,Films,7,Retribution,,2,English
South Korea,KR,2024-10-06,Films,8,The Punisher,,1,English
South Korea,KR,2024-10-06,Films,9,Mission: Cross,,8,English
South Korea,KR,2024-10-06,Films,10,Exhuma,,9,English
South Korea,KR,2024-10-06,TV,1,Culinary Class Wars,Culinary Class Wars: Season 1,3,English
South Korea,KR,2024-10-06,TV,2,Gyeongseong Creature,Gyeongseong Creature: Season 2,2,English
South Korea,KR,2024-10-06,TV,3,The Iron Squad,The Iron Squad: : W,1,English
South Korea,KR,2024-10-06,TV,4,Love Next Door,Love Next Door: Limited Series,8,English
South Korea,KR,2024-10-06,TV,5,Love After Divorce,Love After Divorce: Season 6,4,English
South Korea,KR,2024-10-06,TV,6,Iron Family,Iron Family: Limited Series,1,English
South Korea,KR,2024-10-06,TV,7,Gyeongseong Creature,Gyeongseong Creature: Season 1,8,English
South Korea,KR,2024-10-06,TV,8,Brave Detectives,Brave Detectives: Season 4: 2024,4,English
South Korea,KR,2024-10-06,TV,9,I am Solo,I am Solo: Part 21 - 24,7,English
South Korea,KR,2024-10-06,TV,10,Extreme Tour (WT),Extreme Tour (WT): Season 1,2,English
