country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10,tmdb_id,tmdb_type,tmdb_title,genres,runtime_minutes,release_date,tmdb_rating,tmdb_vote_count,tmdb_popularity,original_language,production_countries,budget_usd,revenue_usd,top_cast,avg_cast_popularity,director,num_seasons,num_episodes,status,days_since_release,is_korean,season_number,is_sequel,competing_titles_this_week
Japan,JP,2022-03-06,TV,3,Thirty-Nine,Thirty-Nine: Limited Series,3,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-03-06,TV,4,Fishbowl Wives,Fishbowl Wives: Season 1,3,154861.0,tv,Fishbowl Wives,Drama,50.0,2022-02-14,6.0,41.0,5.669,ja,JP,,,Hidekazu Mashima|Kyoko Hasegawa|Shizuka Nakamura|Ryoko Shinohara|Takanori Iwata,1.25,Ryô Kurosawa,1.0,8.0,Ended,20.0,0,1,0,20
Japan,JP,2022-03-06,TV,5,Crash Landing on You,Crash Landing on You: Limited Series,36,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-03-06,TV,6,All of Us Are Dead,All of Us Are Dead: Season 1,6,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-03-06,TV,7,Twenty Five Twenty One,Twenty Five Twenty One: Limited Series,2,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-03-06,TV,8,Itaewon Class,Itaewon Class: Season 1,34,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-03-06,TV,9,Business Proposal,Business Proposal: Limited Series,1,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-03-06,TV,10,Love (ft. Marriage and Divorce),Love (ft. Marriage and Divorce): Season 3,1,,,,,,,,,,,,,,,,,,,,,0,3,1,20
Japan,JP,2022-02-27,Films,1,Rurouni Kenshin: The Beginning,,2,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-27,Films,2,Mortal Kombat,,1,460465.0,movie,Mortal Kombat,Action|Fantasy|Adventure,110.0,2021-04-07,6.992,6198.0,6.3761,en,US,20000000.0,84426031.0,Hiroyuki Sanada|Angus Sampson|Lewis Tan|Mehcad Brooks|Mel Jarnson,2.7,Simon McQuoid,,,Released,326.0,0,1,0,20
Japan,JP,2022-02-27,Films,3,Hope,,1,900538.0,movie,Hope,,0.0,2021-11-24,0.0,0.0,2.4298,en,,0.0,0.0,Bryony Miller|Eleanor Barr-Sim|Naomi Bennett,0.22,Jade Winters,,,Released,95.0,0,1,0,20
Japan,JP,2022-02-27,Films,4,Rurouni Kenshin: The Final,,6,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-27,Films,5,Seventh Son,,2,68737.0,movie,Seventh Son,Adventure|Fantasy,102.0,2014-12-12,5.516,2614.0,5.625,en,CN|CA|US|GB,95000000.0,114178613.0,Julianne Moore|Kit Harington|Jeff Bridges|Alicia Vikander|Antje Traue,4.37,Sergei Bodrov,,,Released,2634.0,0,1,0,20
Japan,JP,2022-02-27,Films,6,Texas Chainsaw Massacre,,2,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-27,Films,7,Charlie and the Chocolate Factory,,2,118.0,movie,Charlie and the Chocolate Factory,Adventure|Comedy|Family|Fantasy,115.0,2005-07-13,7.039,15926.0,10.4935,en,GB|US,150000000.0,475000000.0,Johnny Depp|Freddie Highmore|AnnaSophia Robb|Helena Bonham Carter|Christopher Lee,5.5,Tim Burton,,,Released,6073.0,0,1,0,20
Japan,JP,2022-02-27,Films,8,Asakusa Kid,,11,768147.0,movie,Asakusa Kid,Drama,123.0,2021-12-09,7.2,69.0,0.7214,ja,JP,0.0,0.0,R-Shitei|Yo Oizumi|Mugi Kadowaki|Ayumu Nakajima|Yuya Yagira,1.19,Gekidan Hitori,,,Released,80.0,0,1,0,20
Japan,JP,2022-02-27,Films,9,True Scary Story -Accident property entertainer-,,2,883685.0,movie,True Scary Story - Accident Property Entertainer,Horror|Comedy,74.0,2021-01-22,0.0,0.0,0.0645,ja,JP,0.0,0.0,Hiromasa Yashiki|Kazuya Shimasa|Ami Maeshima|Keisuke Nomura|Michio,0.63,Hiromitsu Amano,,,Released,401.0,0,1,0,20
Japan,JP,2022-02-27,Films,10,Sunny: Our Hearts Beat Together,,1,517065.0,movie,Sunny: Our Hearts Beat Together,Drama|Comedy,118.0,2018-08-31,6.935,23.0,0.6108,ja,JP,0.0,0.0,Haruma Miura|Suzu Hirose|Madoka Yoshida|Yuka Itaya|Mansaku Fuwa,1.89,Hitoshi One,,,Released,1276.0,0,1,0,20
Japan,JP,2022-02-27,TV,1,Fishbowl Wives,Fishbowl Wives: Season 1,2,154861.0,tv,Fishbowl Wives,Drama,50.0,2022-02-14,6.0,41.0,5.669,ja,JP,,,Hidekazu Mashima|Kyoko Hasegawa|Shizuka Nakamura|Ryoko Shinohara|Takanori Iwata,1.25,Ryô Kurosawa,1.0,8.0,Ended,13.0,0,1,0,20
Japan,JP,2022-02-27,TV,2,Forecasting Love and Weather,Forecasting Love and Weather: Limited Series,2,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-27,TV,3,All of Us Are Dead,All of Us Are Dead: Season 1,5,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-27,TV,4,Thirty-Nine,Thirty-Nine: Limited Series,2,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-27,TV,5,Crash Landing on You,Crash Landing on You: Limited Series,35,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-27,TV,6,Love Is Blind: Japan,Love Is Blind: Japan: Season 1,3,138436.0,tv,Love Is Blind: Japan,Reality,,2022-02-08,6.167,18.0,1.3509,ja,JP,,,Yuka Itaya|Takashi Fujii,1.28,,1.0,11.0,Canceled,19.0,0,1,0,20
Japan,JP,2022-02-27,TV,7,Juvenile Justice,Juvenile Justice: Season 1,1,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-27,TV,8,Itaewon Class,Itaewon Class: Season 1,33,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-27,TV,9,Twenty Five Twenty One,Twenty Five Twenty One: Limited Series,1,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-27,TV,10,Our Beloved Summer,Our Beloved Summer: Limited Series,11,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-20,Films,1,Love and Leashes,,2,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-20,Films,2,Texas Chainsaw Massacre,,1,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-20,Films,3,Rurouni Kenshin: The Beginning,,1,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-20,Films,4,Rurouni Kenshin: The Final,,5,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-20,Films,5,Stigmatized Properties,,3,1450684.0,movie,Stigmatized Properties: Possession,Horror,113.0,2025-07-25,6.8,10.0,0.9742,ja,JP,0.0,0.0,Kenichi Takitoh|Shota Watanabe|Mei Hata|Tarō Suwa|Bokuzo Masana,1.12,Hideo Nakata,,,Released,-1251.0,0,1,0,20
Japan,JP,2022-02-20,Films,6,True Scary Story -Accident property entertainer-,,1,883685.0,movie,True Scary Story - Accident Property Entertainer,Horror|Comedy,74.0,2021-01-22,0.0,0.0,0.0645,ja,JP,0.0,0.0,Hiromasa Yashiki|Kazuya Shimasa|Ami Maeshima|Keisuke Nomura|Michio,0.63,Hiromitsu Amano,,,Released,394.0,0,1,0,20
Japan,JP,2022-02-20,Films,7,Charlie and the Chocolate Factory,,1,118.0,movie,Charlie and the Chocolate Factory,Adventure|Comedy|Family|Fantasy,115.0,2005-07-13,7.039,15926.0,10.4935,en,GB|US,150000000.0,475000000.0,Johnny Depp|Freddie Highmore|AnnaSophia Robb|Helena Bonham Carter|Christopher Lee,5.5,Tim Burton,,,Released,6066.0,0,1,0,20
Japan,JP,2022-02-20,Films,8,Fistful of Vengeance,,1,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-20,Films,9,Seventh Son,,1,68737.0,movie,Seventh Son,Adventure|Fantasy,102.0,2014-12-12,5.516,2614.0,5.625,en,CN|CA|US|GB,95000000.0,114178613.0,Julianne Moore|Kit Harington|Jeff Bridges|Alicia Vikander|Antje Traue,4.37,Sergei Bodrov,,,Released,2627.0,0,1,0,20
Japan,JP,2022-02-20,Films,10,Don't Look Up,,9,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-20,TV,1,Fishbowl Wives,Fishbowl Wives: Season 1,1,154861.0,tv,Fishbowl Wives,Drama,50.0,2022-02-14,6.0,41.0,5.669,ja,JP,,,Hidekazu Mashima|Kyoko Hasegawa|Shizuka Nakamura|Ryoko Shinohara|Takanori Iwata,1.25,Ryô Kurosawa,1.0,8.0,Ended,6.0,0,1,0,20
Japan,JP,2022-02-20,TV,2,All of Us Are Dead,All of Us Are Dead: Season 1,4,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-20,TV,3,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc,11,85937.0,tv,Demon Slayer: Kimetsu no Yaiba,Animation|Action & Adventure|Sci-Fi & Fantasy,,2019-04-06,8.634,7073.0,18.4465,ja,JP,,,Takahiro Sakurai|Yoshitsugu Matsuoka|Hiro Shimono|Natsuki Hanae|Nobuhiko Okamoto,3.24,,5.0,63.0,Ended,1051.0,0,1,0,20
Japan,JP,2022-02-20,TV,4,Crash Landing on You,Crash Landing on You: Limited Series,34,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-20,TV,5,Forecasting Love and Weather,Forecasting Love and Weather: Limited Series,1,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-20,TV,6,Love Is Blind: Japan,Love Is Blind: Japan: Season 1,2,138436.0,tv,Love Is Blind: Japan,Reality,,2022-02-08,6.167,18.0,1.3509,ja,JP,,,Yuka Itaya|Takashi Fujii,1.28,,1.0,11.0,Canceled,12.0,0,1,0,20
Japan,JP,2022-02-20,TV,7,Thirty-Nine,Thirty-Nine: Limited Series,1,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-20,TV,8,Our Beloved Summer,Our Beloved Summer: Limited Series,10,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-20,TV,9,Itaewon Class,Itaewon Class: Season 1,32,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-20,TV,10,Inventing Anna,Inventing Anna: Limited Series,1,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-13,Films,1,Stigmatized Properties,,2,1450684.0,movie,Stigmatized Properties: Possession,Horror,113.0,2025-07-25,6.8,10.0,0.9742,ja,JP,0.0,0.0,Kenichi Takitoh|Shota Watanabe|Mei Hata|Tarō Suwa|Bokuzo Masana,1.12,Hideo Nakata,,,Released,-1258.0,0,1,0,20
Japan,JP,2022-02-13,Films,2,Rurouni Kenshin: The Final,,4,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-13,Films,3,Love and Leashes,,1,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-13,Films,4,Child of Kamiari Month,,1,628964.0,movie,Child of Kamiari Month,Animation|Drama|Fantasy|Family,100.0,2021-10-08,6.5,72.0,1.5315,ja,JP,0.0,0.0,Maaya Sakamoto|Ko Shibasaki|Miyu Irino|Wataru Takagi|Chafurin,1.98,Takana Shirai,,,Released,128.0,0,1,0,20
Japan,JP,2022-02-13,Films,5,It’s Your Fault That My Heart Beats,,2,803279.0,movie,Heart Beats,Romance|Drama,104.0,2021-06-04,7.5,39.0,1.0006,ja,JP,0.0,0.0,Ukisho Hidaka|Sei Shiraishi|Yumena Yanai|Aine Hara|Nanoka Hara,1.15,Hiroto Takahashi,,,Released,254.0,0,1,0,20
Japan,JP,2022-02-13,Films,6,The Privilege,,1,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-13,Films,7,The Tinder Swindler,,1,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-13,Films,8,Mission: Impossible III,,2,956.0,movie,Mission: Impossible III,Adventure|Action|Thriller,126.0,2006-04-25,6.76,7482.0,6.4839,en,US,150000000.0,398479497.0,Tom Cruise|Sasha Alexander|Aaron Paul|Simon Pegg|Michelle Monaghan,7.47,J.J. Abrams,,,Released,5773.0,0,1,0,20
Japan,JP,2022-02-13,Films,9,Don't Look Up,,8,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-13,Films,10,Asakusa Kid,,10,768147.0,movie,Asakusa Kid,Drama,123.0,2021-12-09,7.2,69.0,0.7214,ja,JP,0.0,0.0,R-Shitei|Yo Oizumi|Mugi Kadowaki|Ayumu Nakajima|Yuya Yagira,1.19,Gekidan Hitori,,,Released,66.0,0,1,0,20
Japan,JP,2022-02-13,TV,1,All of Us Are Dead,All of Us Are Dead: Season 1,3,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-13,TV,2,Crash Landing on You,Crash Landing on You: Limited Series,33,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-13,TV,3,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc,10,85937.0,tv,Demon Slayer: Kimetsu no Yaiba,Animation|Action & Adventure|Sci-Fi & Fantasy,,2019-04-06,8.634,7073.0,18.4465,ja,JP,,,Takahiro Sakurai|Yoshitsugu Matsuoka|Hiro Shimono|Natsuki Hanae|Nobuhiko Okamoto,3.24,,5.0,63.0,Ended,1044.0,0,1,0,20
Japan,JP,2022-02-13,TV,4,Avalanche,Avalanche: Season 1,2,136630.0,tv,Avalanche,Drama|Mystery|Action & Adventure|War & Politics|Crime,54.0,2021-10-18,7.5,6.0,3.187,ja,JP,,,Go Ayano|Sota Fukushi|Takashi Yamanaka|Yoshino Kimura|Ryo Tajima,1.67,,1.0,10.0,Ended,118.0,0,1,0,20
Japan,JP,2022-02-13,TV,5,Our Beloved Summer,Our Beloved Summer: Limited Series,9,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-13,TV,6,Itaewon Class,Itaewon Class: Season 1,31,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-13,TV,7,Love Is Blind: Japan,Love Is Blind: Japan: Season 1,1,138436.0,tv,Love Is Blind: Japan,Reality,,2022-02-08,6.167,18.0,1.3509,ja,JP,,,Yuka Itaya|Takashi Fujii,1.28,,1.0,11.0,Canceled,5.0,0,1,0,20
Japan,JP,2022-02-13,TV,8,"Banished from the Hero's Party, I Decided to Live a Quiet Life in the Countryside","Banished from the Hero's Party, I Decided to Live a Quiet Life in the Countryside: Banished from the brave man's group,I decided to lead a slow life in the back country",2,113256.0,tv,"Banished from the Hero's Party, I Decided to Live a Quiet Life in the Countryside",Animation|Comedy|Action & Adventure|Sci-Fi & Fantasy,24.0,2021-10-06,7.169,89.0,9.2246,ja,JP,,,Yumiri Hanamori|Ryota Suzuki|Ai Kakuma|Aya Uchida|Naomi Ohzora,1.49,,2.0,25.0,Ended,130.0,0,1,0,20
Japan,JP,2022-02-13,TV,9,The King's Affection,The King's Affection: Limited Series,17,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-13,TV,10,Squid Game,Squid Game: Season 1,18,93405.0,tv,Squid Game,Action & Adventure|Mystery|Drama,,2021-09-17,7.858,17159.0,61.7353,ko,KR,,,Park Hee-soon|Lee Byung-hun|Gong Yoo|Lee Jung-jae|Kang Ha-neul,3.45,Hwang Dong-hyuk,3.0,22.0,Ended,149.0,1,1,0,20
Japan,JP,2022-02-06,Films,1,Stigmatized Properties,,1,1450684.0,movie,Stigmatized Properties: Possession,Horror,113.0,2025-07-25,6.8,10.0,0.9742,ja,JP,0.0,0.0,Kenichi Takitoh|Shota Watanabe|Mei Hata|Tarō Suwa|Bokuzo Masana,1.12,Hideo Nakata,,,Released,-1265.0,0,1,0,20
Japan,JP,2022-02-06,Films,2,Rurouni Kenshin: The Final,,3,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-06,Films,3,It’s Your Fault That My Heart Beats,,1,803279.0,movie,Heart Beats,Romance|Drama,104.0,2021-06-04,7.5,39.0,1.0006,ja,JP,0.0,0.0,Ukisho Hidaka|Sei Shiraishi|Yumena Yanai|Aine Hara|Nanoka Hara,1.15,Hiroto Takahashi,,,Released,247.0,0,1,0,20
Japan,JP,2022-02-06,Films,4,Intolerance,,2,48684.0,movie,Intolerance,Comedy|Science Fiction|Animation,11.0,2000-10-05,5.9,16.0,0.6615,en,GB,0.0,0.0,Joel Cutrara,0.34,Phil Mulloy,,,Released,7794.0,0,1,0,20
Japan,JP,2022-02-06,Films,5,"Love Me, Love Me Not",,3,475957.0,movie,Love Me Not,Drama,99.0,2017-09-24,5.9,8.0,0.3203,el,FR|GR,0.0,0.0,Eleni Roussinou|Maria Skoula|Christos Loulis|Reni Pittaki|Nikos Chatzopoulos,1.33,Alexandros Avranas,,,Released,1596.0,0,1,0,20
Japan,JP,2022-02-06,Films,6,Asakusa Kid,,9,768147.0,movie,Asakusa Kid,Drama,123.0,2021-12-09,7.2,69.0,0.7214,ja,JP,0.0,0.0,R-Shitei|Yo Oizumi|Mugi Kadowaki|Ayumu Nakajima|Yuya Yagira,1.19,Gekidan Hitori,,,Released,59.0,0,1,0,20
Japan,JP,2022-02-06,Films,7,Mission: Impossible III,,1,956.0,movie,Mission: Impossible III,Adventure|Action|Thriller,126.0,2006-04-25,6.76,7482.0,6.4839,en,US,150000000.0,398479497.0,Tom Cruise|Sasha Alexander|Aaron Paul|Simon Pegg|Michelle Monaghan,7.47,J.J. Abrams,,,Released,5766.0,0,1,0,20
Japan,JP,2022-02-06,Films,8,Don't Look Up,,7,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-06,Films,9,The Spy Gone North,,1,517991.0,movie,The Spy Gone North,Drama|History|Thriller,138.0,2018-08-08,7.358,215.0,1.779,ko,KR,17000000.0,3175.0,Ju Ji-hoon|Yoon Jae-in|Hwang Jung-min|Lee Hyo-ri|Yoon Dae-yeul,1.83,Yoon Jong-bin,,,Released,1278.0,1,1,0,20
Japan,JP,2022-02-06,Films,10,Home Team,,1,817648.0,movie,Home Team,Family|Comedy|Drama,95.0,2022-01-28,6.636,778.0,2.0331,en,US,0.0,0.0,Kevin James|Taylor Lautner|Rob Schneider|Chloe Fineman|Sunny Sandler,2.79,Charles Kinnane|Daniel Kinnane,,,Released,9.0,0,1,0,20
Japan,JP,2022-02-06,TV,1,All of Us Are Dead,All of Us Are Dead: Season 1,2,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-06,TV,2,Our Beloved Summer,Our Beloved Summer: Limited Series,8,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-06,TV,3,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc,9,85937.0,tv,Demon Slayer: Kimetsu no Yaiba,Animation|Action & Adventure|Sci-Fi & Fantasy,,2019-04-06,8.634,7073.0,18.4465,ja,JP,,,Takahiro Sakurai|Yoshitsugu Matsuoka|Hiro Shimono|Natsuki Hanae|Nobuhiko Okamoto,3.24,,5.0,63.0,Ended,1037.0,0,1,0,20
Japan,JP,2022-02-06,TV,4,Crash Landing on You,Crash Landing on You: Limited Series,32,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-06,TV,5,"Banished from the Hero's Party, I Decided to Live a Quiet Life in the Countryside","Banished from the Hero's Party, I Decided to Live a Quiet Life in the Countryside: Banished from the brave man's group,I decided to lead a slow life in the back country",1,113256.0,tv,"Banished from the Hero's Party, I Decided to Live a Quiet Life in the Countryside",Animation|Comedy|Action & Adventure|Sci-Fi & Fantasy,24.0,2021-10-06,7.169,89.0,9.2246,ja,JP,,,Yumiri Hanamori|Ryota Suzuki|Ai Kakuma|Aya Uchida|Naomi Ohzora,1.49,,2.0,25.0,Ended,123.0,0,1,0,20
Japan,JP,2022-02-06,TV,6,Itaewon Class,Itaewon Class: Season 1,30,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-02-06,TV,7,Avalanche,Avalanche: Season 1,1,136630.0,tv,Avalanche,Drama|Mystery|Action & Adventure|War & Politics|Crime,54.0,2021-10-18,7.5,6.0,3.187,ja,JP,,,Go Ayano|Sota Fukushi|Takashi Yamanaka|Yoshino Kimura|Ryo Tajima,1.67,,1.0,10.0,Ended,111.0,0,1,0,20
Japan,JP,2022-02-06,TV,8,Single’s Inferno,Single’s Inferno: Season 1,5,139798.0,tv,Single's Inferno,Reality|Comedy|Talk,60.0,2021-12-18,7.724,85.0,26.3693,ko,KR,,,Jo Yi-geon|Dex|Lee Da-hee|Hong Jin-kyung|Hanhae,2.58,Kim Jae-won|Kim Na-hyun,5.0,53.0,Returning Series,50.0,1,1,0,20
Japan,JP,2022-02-06,TV,9,Dr. Romantic,Dr. Romantic 1,4,68398.0,tv,Dr. Romantic,Drama,60.0,2016-11-07,8.2,116.0,20.2186,ko,KR,,,Ahn Hyo-seop|Lee Sung-kyung|Kim Min-jae|So Joo-yeon|Sung Ryung,1.94,Kang Eun-kyung|Yoo In-sik,3.0,52.0,Ended,1917.0,1,1,0,20
Japan,JP,2022-02-06,TV,10,Golden Kamuy,Golden Kamuy: Season 3,1,1171462.0,movie,Golden Kamuy,Action|Adventure|Comedy,129.0,2024-01-19,6.909,82.0,3.314,ja,JP,0.0,19077748.0,Kenjiro Tsuda|Mitsuki Takahata|Kento Yamazaki|Anna Yamada|Ken Aoki,2.25,Shigeaki Kubo,,,Released,-712.0,0,3,1,20
Japan,JP,2022-02-06,TV,10,Golden Kamuy,Golden Kamuy: Season 3,1,1171462.0,movie,Golden Kamuy,Action|Adventure|Comedy,129.0,2024-01-19,6.909,82.0,3.314,ja,JP,0.0,19077748.0,Kenjiro Tsuda|Mitsuki Takahata|Kento Yamazaki|Anna Yamada|Ken Aoki,2.25,Shigeaki Kubo,,,Released,-712.0,0,3,1,20
Japan,JP,2022-01-30,Films,1,Rurouni Kenshin: The Final,,2,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-01-30,Films,2,Intolerance,,1,48684.0,movie,Intolerance,Comedy|Science Fiction|Animation,11.0,2000-10-05,5.9,16.0,0.6615,en,GB,0.0,0.0,Joel Cutrara,0.34,Phil Mulloy,,,Released,7787.0,0,1,0,20
Japan,JP,2022-01-30,Films,3,"Love Me, Love Me Not",,2,475957.0,movie,Love Me Not,Drama,99.0,2017-09-24,5.9,8.0,0.3203,el,FR|GR,0.0,0.0,Eleni Roussinou|Maria Skoula|Christos Loulis|Reni Pittaki|Nikos Chatzopoulos,1.33,Alexandros Avranas,,,Released,1589.0,0,1,0,20
Japan,JP,2022-01-30,Films,4,Asakusa Kid,,8,768147.0,movie,Asakusa Kid,Drama,123.0,2021-12-09,7.2,69.0,0.7214,ja,JP,0.0,0.0,R-Shitei|Yo Oizumi|Mugi Kadowaki|Ayumu Nakajima|Yuya Yagira,1.19,Gekidan Hitori,,,Released,52.0,0,1,0,20
Japan,JP,2022-01-30,Films,5,Escape from Pretoria,,1,502425.0,movie,Escape from Pretoria,Drama|History|Thriller,102.0,2020-03-06,7.177,1448.0,2.2114,en,AU|CA|ZA|GB|US,0.0,2431995.0,Daniel Radcliffe|Rod Glenn|Stephen Hunter|Adam Tuominen|Jeanette Cronin,2.79,Francis Annan,,,Released,695.0,0,1,0,20
Japan,JP,2022-01-30,Films,6,The Divine Fury,,2,571627.0,movie,The Divine Fury,Action|Horror|Thriller,129.0,2019-07-31,6.73,283.0,1.4857,ko,KR,0.0,11750306.0,Park Seo-jun|Choi Woo-shik|Woo Do-hwan|Yoon Jae-in|Park Ji-hyun,2.31,Jason Kim,,,Released,914.0,1,1,0,20
Japan,JP,2022-01-30,Films,7,Don't Look Up,,6,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-01-30,Films,8,The Royal Treatment,,1,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-01-30,Films,9,Spider-Man: Far from Home,,5,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-01-30,Films,10,Rurouni Kenshin: Origins,,1,127533.0,movie,Rurouni Kenshin Part I: Origins,Adventure|Action|Fantasy|War|History,134.0,2012-08-25,7.532,884.0,2.7504,ja,JP,0.0,61700000.0,Yu Aoi|Takeru Satoh|Go Ayano|Teruyuki Kagawa|Mei Nagano,2.28,Keishi Otomo,,,Released,3445.0,0,1,0,20
Japan,JP,2022-01-30,TV,1,All of Us Are Dead,All of Us Are Dead: Season 1,1,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-01-30,TV,2,Our Beloved Summer,Our Beloved Summer: Limited Series,7,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-01-30,TV,3,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc,8,85937.0,tv,Demon Slayer: Kimetsu no Yaiba,Animation|Action & Adventure|Sci-Fi & Fantasy,,2019-04-06,8.634,7073.0,18.4465,ja,JP,,,Takahiro Sakurai|Yoshitsugu Matsuoka|Hiro Shimono|Natsuki Hanae|Nobuhiko Okamoto,3.24,,5.0,63.0,Ended,1030.0,0,1,0,20
Japan,JP,2022-01-30,TV,4,Crash Landing on You,Crash Landing on You: Limited Series,31,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-01-30,TV,5,Single’s Inferno,Single’s Inferno: Season 1,4,139798.0,tv,Single's Inferno,Reality|Comedy|Talk,60.0,2021-12-18,7.724,85.0,26.3693,ko,KR,,,Jo Yi-geon|Dex|Lee Da-hee|Hong Jin-kyung|Hanhae,2.58,Kim Jae-won|Kim Na-hyun,5.0,53.0,Returning Series,43.0,1,1,0,20
Japan,JP,2022-01-30,TV,6,The Journalist,The Journalist: Season 1,3,137967.0,tv,The Journalist,Drama|Crime,50.0,2022-01-13,7.5,28.0,2.8777,ja,JP,,,Koji Ohkura|Go Ayano|Shinobu Terajima|Karin Ono|Ryusei Yokohama,1.9,,1.0,6.0,Ended,17.0,0,1,0,20
Japan,JP,2022-01-30,TV,7,Dr. Romantic,Dr. Romantic 1,3,68398.0,tv,Dr. Romantic,Drama,60.0,2016-11-07,8.2,116.0,20.2186,ko,KR,,,Ahn Hyo-seop|Lee Sung-kyung|Kim Min-jae|So Joo-yeon|Sung Ryung,1.94,Kang Eun-kyung|Yoo In-sik,3.0,52.0,Ended,1910.0,1,1,0,20
Japan,JP,2022-01-30,TV,8,Itaewon Class,Itaewon Class: Season 1,29,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2022-01-30,TV,9,Beautiful Gong Shim,Beautiful Gong Shim: Limited Series,3,66431.0,tv,Beautiful Gong Shim,Comedy|Drama,65.0,2016-05-14,7.0,28.0,3.0852,ko,KR,,,Kyeon Mi-ri|Namkoong Min|Seo Hyo-rim|Kim Byeong-se|Kim Byeong-ok,1.36,Baek Su-chan|Nam Tae-jin,1.0,20.0,Ended,2087.0,1,1,0,20
