country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10
Japan,JP,2022-10-02,Films,6,Fullmetal Alchemist The Revenge of Scar,,2
Japan,JP,2022-10-02,Films,7,Do Revenge,,3
Japan,JP,2022-10-02,Films,8,Midsummer's Equation,,1
Japan,JP,2022-10-02,Films,9,Ushijima The Loan Shark,,2
Japan,JP,2022-10-02,Films,10,ATHENA,,1
Japan,JP,2022-10-02,TV,1,Little Women,Little Women: Limited Series,4
Japan,JP,2022-10-02,TV,2,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,13
Japan,JP,2022-10-02,TV,3,Roppongi Class,Roppongi Class: Season 1,11
Japan,JP,2022-10-02,TV,4,DAHMER,DAHMER: Monster: The Jeffrey Dahmer Story,2
Japan,JP,2022-10-02,TV,5,SPY x FAMILY,SPY x FAMILY: Season 1,18
Japan,JP,2022-10-02,TV,6,Lycoris Recoil,,1
Japan,JP,2022-10-02,TV,7,Once Upon a Small Town,Once Upon a Small Town: Limited Series,1
Japan,JP,2022-10-02,TV,8,Itaewon Class,Itaewon Class: Season 1,62
Japan,JP,2022-10-02,TV,9,Crash Landing on You,Crash Landing on You: Limited Series,64
Japan,JP,2022-10-02,TV,10,Cyberpunk: Edgerunners,Cyberpunk: Edgerunners: Season 1,3
Japan,JP,2022-09-25,Films,1,The Matrix Resurrections,,2
Japan,JP,2022-09-25,Films,2,Drifting Home,,2
Japan,JP,2022-09-25,Films,3,Fullmetal Alchemist The Revenge of Scar,,1
Japan,JP,2022-09-25,Films,4,Do Revenge,,2
Japan,JP,2022-09-25,Films,5,Reminiscence,,2
Japan,JP,2022-09-25,Films,6,Ushijima The Loan Shark,,1
Japan,JP,2022-09-25,Films,7,"I Have Loved You for 30 Years, Yayoi",,1
Japan,JP,2022-09-25,Films,8,Lou,,1
Japan,JP,2022-09-25,Films,9,Prophecy,,4
Japan,JP,2022-09-25,Films,10,Yowamushi Pedal,,2
Japan,JP,2022-09-25,TV,1,Little Women,Little Women: Limited Series,3
Japan,JP,2022-09-25,TV,2,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,12
Japan,JP,2022-09-25,TV,3,Roppongi Class,Roppongi Class: Season 1,10
Japan,JP,2022-09-25,TV,4,When My Love Blooms,When My Love Blooms: Season 1,4
Japan,JP,2022-09-25,TV,5,Itaewon Class,Itaewon Class: Season 1,61
Japan,JP,2022-09-25,TV,6,DAHMER,DAHMER: Monster: The Jeffrey Dahmer Story,1
Japan,JP,2022-09-25,TV,7,Narco-Saints,Narco-Saints: Season 1,2
Japan,JP,2022-09-25,TV,8,Cyberpunk: Edgerunners,Cyberpunk: Edgerunners: Season 1,2
Japan,JP,2022-09-25,TV,9,Alchemy of Souls,Alchemy of Souls: Part 1,14
Japan,JP,2022-09-25,TV,10,Crash Landing on You,Crash Landing on You: Limited Series,63
Japan,JP,2022-09-18,Films,1,Drifting Home,,1
Japan,JP,2022-09-18,Films,2,Prophecy,,3
Japan,JP,2022-09-18,Films,3,The Matrix Resurrections,,1
Japan,JP,2022-09-18,Films,4,End of the Road,,2
Japan,JP,2022-09-18,Films,5,Yowamushi Pedal,,1
Japan,JP,2022-09-18,Films,6,In His Chart,,1
Japan,JP,2022-09-18,Films,7,High & Low The Worst,,1
Japan,JP,2022-09-18,Films,8,Do Revenge,,1
Japan,JP,2022-09-18,Films,9,Reminiscence,,1
Japan,JP,2022-09-18,Films,10,No More Cry!!!,,3
Japan,JP,2022-09-18,TV,1,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,11
Japan,JP,2022-09-18,TV,2,Little Women,Little Women: Limited Series,2
Japan,JP,2022-09-18,TV,3,Narco-Saints,Narco-Saints: Season 1,1
Japan,JP,2022-09-18,TV,4,When My Love Blooms,When My Love Blooms: Season 1,3
Japan,JP,2022-09-18,TV,5,Roppongi Class,Roppongi Class: Season 1,9
Japan,JP,2022-09-18,TV,6,Alchemy of Souls,Alchemy of Souls: Part 1,13
Japan,JP,2022-09-18,TV,7,JoJo's Bizarre Adventure,JoJo's Bizarre Adventure: STONE OCEAN,6
Japan,JP,2022-09-18,TV,8,Itaewon Class,Itaewon Class: Season 1,60
Japan,JP,2022-09-18,TV,9,Cyberpunk: Edgerunners,Cyberpunk: Edgerunners: Season 1,1
Japan,JP,2022-09-18,TV,10,One Piece,One Piece: East Blue,7
Japan,JP,2022-09-11,Films,1,Prophecy,,2
Japan,JP,2022-09-11,Films,2,I Came By,,2
Japan,JP,2022-09-11,Films,3,No More Cry!!!,,2
Japan,JP,2022-09-11,Films,4,A Quiet Place,,1
Japan,JP,2022-09-11,Films,5,Seoul Vibe,,3
Japan,JP,2022-09-11,Films,6,Love in the Villa,,1
Japan,JP,2022-09-11,Films,7,End of the Road,,1
Japan,JP,2022-09-11,Films,8,Platina Data,,3
Japan,JP,2022-09-11,Films,9,Loving Adults,,2
Japan,JP,2022-09-11,Films,10,Me Time,,3
Japan,JP,2022-09-11,TV,1,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,10
Japan,JP,2022-09-11,TV,2,When My Love Blooms,When My Love Blooms: Season 1,2
Japan,JP,2022-09-11,TV,3,JoJo's Bizarre Adventure,JoJo's Bizarre Adventure: STONE OCEAN,5
Japan,JP,2022-09-11,TV,4,Little Women,Little Women: Limited Series,1
Japan,JP,2022-09-11,TV,5,Alchemy of Souls,Alchemy of Souls: Part 1,12
Japan,JP,2022-09-11,TV,6,Roppongi Class,Roppongi Class: Season 1,8
Japan,JP,2022-09-11,TV,7,Black Clover,Black Clover: III,1
Japan,JP,2022-09-11,TV,8,Itaewon Class,Itaewon Class: Season 1,59
Japan,JP,2022-09-11,TV,9,One Piece,One Piece: East Blue,6
Japan,JP,2022-09-11,TV,10,Crash Landing on You,Crash Landing on You: Limited Series,62
Japan,JP,2022-09-04,Films,1,Prophecy,,1
Japan,JP,2022-09-04,Films,2,Seoul Vibe,,2
Japan,JP,2022-09-04,Films,3,I Came By,,1
Japan,JP,2022-09-04,Films,4,Me Time,,2
Japan,JP,2022-09-04,Films,5,Kaguya-sama Final: Love Is War,,2
Japan,JP,2022-09-04,Films,6,Platina Data,,2
Japan,JP,2022-09-04,Films,7,Loving Adults,,1
Japan,JP,2022-09-04,Films,8,Fukushima 50,,1
Japan,JP,2022-09-04,Films,9,Day Shift,,4
Japan,JP,2022-09-04,Films,10,No More Cry!!!,,1
Japan,JP,2022-09-04,TV,1,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,9
Japan,JP,2022-09-04,TV,2,Alchemy of Souls,Alchemy of Souls: Part 1,11
Japan,JP,2022-09-04,TV,3,JoJo's Bizarre Adventure,JoJo's Bizarre Adventure: STONE OCEAN,4
Japan,JP,2022-09-04,TV,4,Roppongi Class,Roppongi Class: Season 1,7
Japan,JP,2022-09-04,TV,5,One Piece,One Piece: East Blue,5
Japan,JP,2022-09-04,TV,6,Itaewon Class,Itaewon Class: Season 1,58
Japan,JP,2022-09-04,TV,7,When My Love Blooms,When My Love Blooms: Season 1,1
Japan,JP,2022-09-04,TV,8,One Piece,One Piece: Wano Country (Ep.892 - Ep.1000),10
Japan,JP,2022-09-04,TV,9,Café Minamdang,Café Minamdang: Limited Series,7
Japan,JP,2022-09-04,TV,10,Crash Landing on You,Crash Landing on You: Limited Series,61
Japan,JP,2022-08-28,Films,1,Platina Data,,1
Japan,JP,2022-08-28,Films,2,Kaguya-sama Final: Love Is War,,1
Japan,JP,2022-08-28,Films,3,Day Shift,,3
Japan,JP,2022-08-28,Films,4,Seoul Vibe,,1
Japan,JP,2022-08-28,Films,5,The Blue Sky You Have Lost,,2
Japan,JP,2022-08-28,Films,6,The Mummy,,1
Japan,JP,2022-08-28,Films,7,Look Both Ways,,2
Japan,JP,2022-08-28,Films,8,The Great Wall,,1
Japan,JP,2022-08-28,Films,9,Blood Red Sky,,5
Japan,JP,2022-08-28,Films,10,Me Time,,1
Japan,JP,2022-08-28,TV,1,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,8
Japan,JP,2022-08-28,TV,2,Alchemy of Souls,Alchemy of Souls: Part 1,10
Japan,JP,2022-08-28,TV,3,One Piece,One Piece: East Blue,4
Japan,JP,2022-08-28,TV,4,Café Minamdang,Café Minamdang: Limited Series,6
Japan,JP,2022-08-28,TV,5,Itaewon Class,Itaewon Class: Season 1,57
Japan,JP,2022-08-28,TV,6,Roppongi Class,Roppongi Class: Season 1,6
Japan,JP,2022-08-28,TV,7,The Walking Dead,The Walking Dead: Season 11,1
Japan,JP,2022-08-28,TV,8,One Piece,One Piece: Wano Country (Ep.892 - Ep.1000),9
Japan,JP,2022-08-28,TV,9,Crash Landing on You,Crash Landing on You: Limited Series,60
Japan,JP,2022-08-28,TV,10,A Model Family,A Model Family: Season 1,2
Japan,JP,2022-08-21,Films,1,Day Shift,,2
Japan,JP,2022-08-21,Films,2,Mumon: The Land of Stealth,,1
Japan,JP,2022-08-21,Films,3,The Hunt,,2
Japan,JP,2022-08-21,Films,4,Leaving the Scene,,2
Japan,JP,2022-08-21,Films,5,Blood Red Sky,,4
Japan,JP,2022-08-21,Films,6,Look Both Ways,,1
Japan,JP,2022-08-21,Films,7,Malignant,,1
Japan,JP,2022-08-21,Films,8,The Blue Sky You Have Lost,,1
Japan,JP,2022-08-21,Films,9,The Gray Man,,5
Japan,JP,2022-08-21,Films,10,Top Gun,,3
Japan,JP,2022-08-21,TV,1,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,7
Japan,JP,2022-08-21,TV,2,Alchemy of Souls,Alchemy of Souls: Part 1,9
Japan,JP,2022-08-21,TV,3,Itaewon Class,Itaewon Class: Season 1,56
Japan,JP,2022-08-21,TV,4,A Model Family,A Model Family: Season 1,1
Japan,JP,2022-08-21,TV,5,One Piece,One Piece: East Blue,3
Japan,JP,2022-08-21,TV,6,Café Minamdang,Café Minamdang: Limited Series,5
Japan,JP,2022-08-21,TV,7,Roppongi Class,Roppongi Class: Season 1,5
Japan,JP,2022-08-21,TV,8,Crash Landing on You,Crash Landing on You: Limited Series,59
Japan,JP,2022-08-21,TV,9,One Piece,One Piece: Wano Country (Ep.892 - Ep.1000),8
Japan,JP,2022-08-21,TV,10,Remarriage & Desires,Remarriage & Desires: Season 1,6
Japan,JP,2022-08-14,Films,1,Carter,,2
Japan,JP,2022-08-14,Films,2,Leaving the Scene,,1
Japan,JP,2022-08-14,Films,3,The Hunt,,1
Japan,JP,2022-08-14,Films,4,Day Shift,,1
Japan,JP,2022-08-14,Films,5,The Meg,,2
Japan,JP,2022-08-14,Films,6,The Gray Man,,4
Japan,JP,2022-08-14,Films,7,Top Gun,,2
Japan,JP,2022-08-14,Films,8,Rampage,,2
Japan,JP,2022-08-14,Films,9,Purple Hearts,,3
Japan,JP,2022-08-14,Films,10,Gone Wednesday,,1
Japan,JP,2022-08-14,TV,1,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,6
Japan,JP,2022-08-14,TV,2,Alchemy of Souls,Alchemy of Souls: Part 1,8
Japan,JP,2022-08-14,TV,3,Itaewon Class,Itaewon Class: Season 1,55
Japan,JP,2022-08-14,TV,4,One Piece,One Piece: East Blue,2
Japan,JP,2022-08-14,TV,5,Roppongi Class,Roppongi Class: Season 1,4
Japan,JP,2022-08-14,TV,6,Café Minamdang,Café Minamdang: Limited Series,4
Japan,JP,2022-08-14,TV,7,Crash Landing on You,Crash Landing on You: Limited Series,58
Japan,JP,2022-08-14,TV,8,Remarriage & Desires,Remarriage & Desires: Season 1,5
Japan,JP,2022-08-14,TV,9,The Sandman,The Sandman: Season 1,1
Japan,JP,2022-08-14,TV,10,One Piece,One Piece: Wano Country (Ep.892 - Ep.1000),7
Japan,JP,2022-08-07,Films,1,The Gray Man,,3
Japan,JP,2022-08-07,Films,2,The Meg,,1
Japan,JP,2022-08-07,Films,3,Purple Hearts,,2
Japan,JP,2022-08-07,Films,4,Carter,,1
Japan,JP,2022-08-07,Films,5,Rampage,,1
Japan,JP,2022-08-07,Films,6,Nisekoi: False Love,,1
Japan,JP,2022-08-07,Films,7,Stolen Identity 2,,1
Japan,JP,2022-08-07,Films,8,Kingdom,,4
Japan,JP,2022-08-07,Films,9,Gintama: The Very Final,,1
Japan,JP,2022-08-07,Films,10,Top Gun,,1
Japan,JP,2022-08-07,TV,1,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,5
Japan,JP,2022-08-07,TV,2,Alchemy of Souls,Alchemy of Souls: Part 1,7
Japan,JP,2022-08-07,TV,3,Itaewon Class,Itaewon Class: Season 1,54
Japan,JP,2022-08-07,TV,4,Remarriage & Desires,Remarriage & Desires: Season 1,4
Japan,JP,2022-08-07,TV,5,Roppongi Class,Roppongi Class: Season 1,3
Japan,JP,2022-08-07,TV,6,Café Minamdang,Café Minamdang: Limited Series,3
Japan,JP,2022-08-07,TV,7,Crash Landing on You,Crash Landing on You: Limited Series,57
Japan,JP,2022-08-07,TV,8,Stranger Things,Stranger Things 4,11
Japan,JP,2022-08-07,TV,9,SPY x FAMILY,SPY x FAMILY: Season 1,17
Japan,JP,2022-08-07,TV,10,One Piece,One Piece: East Blue,1
Japan,JP,2022-07-31,Films,1,The Gray Man,,2
Japan,JP,2022-07-31,Films,2,Kingdom,,3
Japan,JP,2022-07-31,Films,3,Howling Village,,1
Japan,JP,2022-07-31,Films,4,I'm Underage But I'm Not a Child,,1
Japan,JP,2022-07-31,Films,5,Despicable Me 2,,2
Japan,JP,2022-07-31,Films,6,Minions,,3
Japan,JP,2022-07-31,Films,7,Purple Hearts,,1
Japan,JP,2022-07-31,Films,8,Incantation,,4
Japan,JP,2022-07-31,Films,9,Despicable Me,,2
Japan,JP,2022-07-31,Films,10,The Sea Beast,,3
Japan,JP,2022-07-31,TV,1,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,4
Japan,JP,2022-07-31,TV,2,Itaewon Class,Itaewon Class: Season 1,53
Japan,JP,2022-07-31,TV,3,Alchemy of Souls,Alchemy of Souls: Part 1,6
Japan,JP,2022-07-31,TV,4,Remarriage & Desires,Remarriage & Desires: Season 1,3
Japan,JP,2022-07-31,TV,5,Stranger Things,Stranger Things 4,10
Japan,JP,2022-07-31,TV,6,Roppongi Class,Roppongi Class: Season 1,2
Japan,JP,2022-07-31,TV,7,Café Minamdang,Café Minamdang: Limited Series,2
Japan,JP,2022-07-31,TV,8,Crash Landing on You,Crash Landing on You: Limited Series,56
Japan,JP,2022-07-31,TV,9,Resident Evil,Resident Evil: Season 1,3
Japan,JP,2022-07-31,TV,10,SPY x FAMILY,SPY x FAMILY: Season 1,16
Japan,JP,2022-07-24,Films,1,Kingdom,,2
Japan,JP,2022-07-24,Films,2,The Gray Man,,1
Japan,JP,2022-07-24,Films,3,Incantation,,3
Japan,JP,2022-07-24,Films,4,Honey,,2
Japan,JP,2022-07-24,Films,5,The Sea Beast,,2
Japan,JP,2022-07-24,Films,6,Minions,,2
Japan,JP,2022-07-24,Films,7,Kaiji: Final Game,,2
Japan,JP,2022-07-24,Films,8,Despicable Me 2,,1
Japan,JP,2022-07-24,Films,9,Despicable Me,,1
Japan,JP,2022-07-24,Films,10,Persuasion,,1
Japan,JP,2022-07-24,TV,1,Remarriage & Desires,Remarriage & Desires: Season 1,2
Japan,JP,2022-07-24,TV,2,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,3
Japan,JP,2022-07-24,TV,3,Itaewon Class,Itaewon Class: Season 1,52
Japan,JP,2022-07-24,TV,4,Resident Evil,Resident Evil: Season 1,2
Japan,JP,2022-07-24,TV,5,Alchemy of Souls,Alchemy of Souls: Part 1,5
Japan,JP,2022-07-24,TV,6,Stranger Things,Stranger Things 4,9
Japan,JP,2022-07-24,TV,7,SPY x FAMILY,SPY x FAMILY: Season 1,15
Japan,JP,2022-07-24,TV,8,Crash Landing on You,Crash Landing on You: Limited Series,55
Japan,JP,2022-07-24,TV,9,Roppongi Class,Roppongi Class: Season 1,1
Japan,JP,2022-07-24,TV,10,Café Minamdang,Café Minamdang: Limited Series,1
Japan,JP,2022-07-17,Films,1,Incantation,,2
Japan,JP,2022-07-17,Films,2,The Sea Beast,,1
Japan,JP,2022-07-17,Films,3,Kaiji: Final Game,,1
Japan,JP,2022-07-17,Films,4,Kingdom,,1
Japan,JP,2022-07-17,Films,5,Honey,,1
Japan,JP,2022-07-17,Films,6,The Cinderella Addiction,,3
Japan,JP,2022-07-17,Films,7,SP: The Motion Picture Episode VI<The Final Episode>,,4
Japan,JP,2022-07-17,Films,8,Man on a Ledge,,1
Japan,JP,2022-07-17,Films,9,The Eternal Zero,,2
Japan,JP,2022-07-17,Films,10,Minions,,1
Japan,JP,2022-07-17,TV,1,Itaewon Class,Itaewon Class: Season 1,51
Japan,JP,2022-07-17,TV,2,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,2
Japan,JP,2022-07-17,TV,3,Alchemy of Souls,Alchemy of Souls: Part 1,4
Japan,JP,2022-07-17,TV,4,Resident Evil,Resident Evil: Season 1,1
Japan,JP,2022-07-17,TV,5,Stranger Things,Stranger Things 4,8
Japan,JP,2022-07-17,TV,6,Remarriage & Desires,Remarriage & Desires: Season 1,1
Japan,JP,2022-07-17,TV,7,Manifest,Manifest: Season 1,2
Japan,JP,2022-07-17,TV,8,SPY x FAMILY,SPY x FAMILY: Season 1,14
Japan,JP,2022-07-17,TV,9,Crash Landing on You,Crash Landing on You: Limited Series,54
Japan,JP,2022-07-17,TV,10,Oh My Baby,Oh My Baby: Season 1,2
Japan,JP,2022-07-10,Films,1,The Cinderella Addiction,,2
Japan,JP,2022-07-10,Films,2,Snake Eyes: G.I. Joe Origins,,2
Japan,JP,2022-07-10,Films,3,Incantation,,1
Japan,JP,2022-07-10,Films,4,The Eternal Zero,,1
Japan,JP,2022-07-10,Films,5,Deep Blue Sea 2,,2
Japan,JP,2022-07-10,Films,6,Case 39,,1
Japan,JP,2022-07-10,Films,7,SP: The Motion Picture Episode VI<The Final Episode>,,3
Japan,JP,2022-07-10,Films,8,The Door into Summer,,3
Japan,JP,2022-07-10,Films,9,American Made,,1
Japan,JP,2022-07-10,Films,10,Dune,,3
Japan,JP,2022-07-10,TV,1,Itaewon Class,Itaewon Class: Season 1,50
Japan,JP,2022-07-10,TV,2,Stranger Things,Stranger Things 4,7
Japan,JP,2022-07-10,TV,3,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,1
Japan,JP,2022-07-10,TV,4,Alchemy of Souls,Alchemy of Souls: Part 1,3
Japan,JP,2022-07-10,TV,5,Money Heist: Korea - Joint Economic Area,Money Heist: Korea - Joint Economic Area: Season 1,3
Japan,JP,2022-07-10,TV,6,SPY x FAMILY,SPY x FAMILY: Season 1,13
Japan,JP,2022-07-10,TV,7,Manifest,Manifest: Season 1,1
Japan,JP,2022-07-10,TV,8,Oh My Baby,Oh My Baby: Season 1,1
Japan,JP,2022-07-10,TV,9,Stranger Things,,4
Japan,JP,2022-07-10,TV,10,Stranger Things,Stranger Things 2,3
Japan,JP,2022-07-03,Films,1,The Door into Summer,,2
Japan,JP,2022-07-03,Films,2,Dune,,2
Japan,JP,2022-07-03,Films,3,SP: The Motion Picture Episode VI<The Final Episode>,,2
Japan,JP,2022-07-03,Films,4,The Man from Toronto,,2
Japan,JP,2022-07-03,Films,5,SP: The Motion Picture Episode V,,2
Japan,JP,2022-07-03,Films,6,Tomorrow's Dinner Table,,2
Japan,JP,2022-07-03,Films,7,Snake Eyes: G.I. Joe Origins,,1
Japan,JP,2022-07-03,Films,8,THE FABLE: The Killer Who Doesn't Kill,,5
Japan,JP,2022-07-03,Films,9,Deep Blue Sea 2,,1
Japan,JP,2022-07-03,Films,10,The Cinderella Addiction,,1
Japan,JP,2022-07-03,TV,1,Stranger Things,Stranger Things 4,6
Japan,JP,2022-07-03,TV,2,Money Heist: Korea - Joint Economic Area,Money Heist: Korea - Joint Economic Area: Season 1,2
Japan,JP,2022-07-03,TV,3,SPY x FAMILY,SPY x FAMILY: Season 1,12
Japan,JP,2022-07-03,TV,4,Alchemy of Souls,Alchemy of Souls: Part 1,2
Japan,JP,2022-07-03,TV,5,Itaewon Class,Itaewon Class: Season 1,49
Japan,JP,2022-07-03,TV,6,Doctor John,Doctor John: Limited Series,5
Japan,JP,2022-07-03,TV,7,Crash Landing on You,Crash Landing on You: Limited Series,53
Japan,JP,2022-07-03,TV,8,Our Blues,Our Blues: Limited Series,9
Japan,JP,2022-07-03,TV,9,SPRIGGAN,SPRIGGAN: Season 1,3
Japan,JP,2022-07-03,TV,10,"BASTARD‼ -Heavy Metal, Dark Fantasy-","BASTARD‼ -Heavy Metal, Dark Fantasy-: Season 1",1
Japan,JP,2022-06-26,Films,1,Dune,,1
Japan,JP,2022-06-26,Films,2,Spiderhead,,2
Japan,JP,2022-06-26,Films,3,THE FABLE: The Killer Who Doesn't Kill,,4
Japan,JP,2022-06-26,Films,4,Tomorrow's Dinner Table,,1
Japan,JP,2022-06-26,Films,5,The Man from Toronto,,1
Japan,JP,2022-06-26,Films,6,First Love,,2
Japan,JP,2022-06-26,Films,7,The Door into Summer,,1
Japan,JP,2022-06-26,Films,8,SP: The Motion Picture Episode V,,1
Japan,JP,2022-06-26,Films,9,SP: The Motion Picture Episode VI<The Final Episode>,,1
Japan,JP,2022-06-26,Films,10,The Conjuring: The Devil Made Me Do It,,2
Japan,JP,2022-06-26,TV,1,SPY x FAMILY,SPY x FAMILY: Season 1,11
Japan,JP,2022-06-26,TV,2,SPRIGGAN,SPRIGGAN: Season 1,2
Japan,JP,2022-06-26,TV,3,Doctor John,Doctor John: Limited Series,4
Japan,JP,2022-06-26,TV,4,Secret Garden,Secret Garden: Limited Series,2
Japan,JP,2022-06-26,TV,5,Our Blues,Our Blues: Limited Series,8
Japan,JP,2022-06-26,TV,6,Alchemy of Souls,Alchemy of Souls: Part 1,1
Japan,JP,2022-06-26,TV,7,Itaewon Class,Itaewon Class: Season 1,48
Japan,JP,2022-06-26,TV,8,Stranger Things,Stranger Things 4,5
Japan,JP,2022-06-26,TV,9,Money Heist: Korea - Joint Economic Area,Money Heist: Korea - Joint Economic Area: Season 1,1
Japan,JP,2022-06-26,TV,10,Crash Landing on You,Crash Landing on You: Limited Series,52
Japan,JP,2022-06-19,Films,1,THE FABLE: The Killer Who Doesn't Kill,,3
Japan,JP,2022-06-19,Films,2,First Love,,1
Japan,JP,2022-06-19,Films,3,Greenland,,3
Japan,JP,2022-06-19,Films,4,Murders at the House of Death,,1
Japan,JP,2022-06-19,Films,5,The Conjuring: The Devil Made Me Do It,,1
Japan,JP,2022-06-19,Films,6,THE FABLE,,6
Japan,JP,2022-06-19,Films,7,Interceptor,,3
Japan,JP,2022-06-19,Films,8,Spiderhead,,1
Japan,JP,2022-06-19,Films,9,Ocean's 8,,2
Japan,JP,2022-06-19,Films,10,Laplace's Witch,,2
Japan,JP,2022-06-19,TV,1,SPY x FAMILY,SPY x FAMILY: Season 1,10
Japan,JP,2022-06-19,TV,2,Doctor John,Doctor John: Limited Series,3
Japan,JP,2022-06-19,TV,3,Our Blues,Our Blues: Limited Series,7
Japan,JP,2022-06-19,TV,4,Stranger Things,Stranger Things 4,4
Japan,JP,2022-06-19,TV,5,Itaewon Class,Itaewon Class: Season 1,47
Japan,JP,2022-06-19,TV,6,Secret Garden,Secret Garden: Limited Series,1
Japan,JP,2022-06-19,TV,7,Crash Landing on You,Crash Landing on You: Limited Series,51
Japan,JP,2022-06-19,TV,8,SPRIGGAN,SPRIGGAN: Season 1,1
Japan,JP,2022-06-19,TV,9,Stranger Things,,3
Japan,JP,2022-06-19,TV,10,Stranger Things,Stranger Things 2,2
Japan,JP,2022-06-12,Films,1,THE FABLE: The Killer Who Doesn't Kill,,2
Japan,JP,2022-06-12,Films,2,Greenland,,2
Japan,JP,2022-06-12,Films,3,Interceptor,,2
Japan,JP,2022-06-12,Films,4,THE FABLE,,5
Japan,JP,2022-06-12,Films,5,Unreliable,,2
Japan,JP,2022-06-12,Films,6,Laplace's Witch,,1
Japan,JP,2022-06-12,Films,7,Under the Stars,,2
Japan,JP,2022-06-12,Films,8,Ocean's 8,,1
Japan,JP,2022-06-12,Films,9,Just Like Heaven,,1
Japan,JP,2022-06-12,Films,10,The Cave,,1
Japan,JP,2022-06-12,TV,1,Doctor John,Doctor John: Limited Series,2
Japan,JP,2022-06-12,TV,2,SPY x FAMILY,SPY x FAMILY: Season 1,9
Japan,JP,2022-06-12,TV,3,Stranger Things,Stranger Things 4,3
Japan,JP,2022-06-12,TV,4,Our Blues,Our Blues: Limited Series,6
Japan,JP,2022-06-12,TV,5,Itaewon Class,Itaewon Class: Season 1,46
Japan,JP,2022-06-12,TV,6,Stranger Things,,2
Japan,JP,2022-06-12,TV,7,Crash Landing on You,Crash Landing on You: Limited Series,50
Japan,JP,2022-06-12,TV,8,The Way of the Househusband,The Way of the Househusband: Season 1,2
Japan,JP,2022-06-12,TV,9,Stranger Things,Stranger Things 2,1
Japan,JP,2022-06-12,TV,10,Green Mothers' Club,Green Mothers' Club: Season 1,6
Japan,JP,2022-06-05,Films,1,THE FABLE: The Killer Who Doesn't Kill,,1
Japan,JP,2022-06-05,Films,2,Unreliable,,1
Japan,JP,2022-06-05,Films,3,Interceptor,,1
Japan,JP,2022-06-05,Films,4,Reminiscence,,1
Japan,JP,2022-06-05,Films,5,Double Jeopardy,,1
Japan,JP,2022-06-05,Films,6,The Game,,2
Japan,JP,2022-06-05,Films,7,Kasane,,2
Japan,JP,2022-06-05,Films,8,Greenland,,1
Japan,JP,2022-06-05,Films,9,THE FABLE,,4
Japan,JP,2022-06-05,Films,10,Under the Stars,,1
Japan,JP,2022-06-05,TV,1,Stranger Things,Stranger Things 4,2
Japan,JP,2022-06-05,TV,2,SPY x FAMILY,SPY x FAMILY: Season 1,8
Japan,JP,2022-06-05,TV,3,Our Blues,Our Blues: Limited Series,5
Japan,JP,2022-06-05,TV,4,Stranger Things,,1
Japan,JP,2022-06-05,TV,5,The Way of the Househusband,The Way of the Househusband: Season 1,1
Japan,JP,2022-06-05,TV,6,Doctor John,Doctor John: Limited Series,1
Japan,JP,2022-06-05,TV,7,My Liberation Notes,My Liberation Notes: Limited Series,3
Japan,JP,2022-06-05,TV,8,Green Mothers' Club,Green Mothers' Club: Season 1,5
Japan,JP,2022-06-05,TV,9,Itaewon Class,Itaewon Class: Season 1,45
Japan,JP,2022-06-05,TV,10,Crash Landing on You,Crash Landing on You: Limited Series,49
Japan,JP,2022-05-29,Films,1,The Game,,1
Japan,JP,2022-05-29,Films,2,Senior Year,,3
Japan,JP,2022-05-29,Films,3,Guns Akimbo,,1
Japan,JP,2022-05-29,Films,4,Kasane,,1
Japan,JP,2022-05-29,Films,5,Those Who Wish Me Dead,,2
Japan,JP,2022-05-29,Films,6,What She Likes...,,1
Japan,JP,2022-05-29,Films,7,Paw Patrol: The Movie,,4
Japan,JP,2022-05-29,Films,8,The Shawshank Redemption,,2
Japan,JP,2022-05-29,Films,9,Crayon Shin-chan the Movie: Shrouded in Mystery! The Flowers of Tenkasu Academy,,6
Japan,JP,2022-05-29,Films,10,A Perfect Pairing,,1
Japan,JP,2022-05-29,TV,1,SPY x FAMILY,SPY x FAMILY: Season 1,7
Japan,JP,2022-05-29,TV,2,Stranger Things,Stranger Things 4,1
Japan,JP,2022-05-29,TV,3,Green Mothers' Club,Green Mothers' Club: Season 1,4
Japan,JP,2022-05-29,TV,4,Our Blues,Our Blues: Limited Series,4
Japan,JP,2022-05-29,TV,5,Tomorrow,Tomorrow: Limited Series,5
Japan,JP,2022-05-29,TV,6,My Liberation Notes,My Liberation Notes: Limited Series,2
