country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10,language,tmdb_id,tmdb_type,tmdb_title,genres,runtime_minutes,release_date,tmdb_rating,tmdb_vote_count,tmdb_popularity,original_language,production_countries,budget_usd,revenue_usd,top_cast,avg_cast_popularity,director,num_seasons,num_episodes,status,days_since_release,is_korean,season_number,is_sequel,competing_titles_this_week
South Korea,KR,2025-09-28,Films,4,Man on Fire,,1,English,9509.0,movie,Man on Fire,Action|Drama|Thriller,146.0,2004-04-23,7.457,5526.0,7.1654,en,CH|GB|US,70000000.0,130300000.0,Denzel Washington|Dakota Fanning|Christopher Walken|Mickey Rourke|Alberto Estrella,4.5,Tony Scott,,,Released,7828.0,0,1,0,19
South Korea,KR,2025-09-28,Films,5,Kraven the Hunter,,3,English,539972.0,movie,Kraven the Hunter,Action|Adventure|Thriller,127.0,2024-12-11,6.435,2216.0,13.7355,en,US,130000000.0,62076533.0,Aaron Taylor-Johnson|Russell Crowe|Guillaume Delaunay|Billy Barratt|Neil Bishop,4.42,J.C. Chandor,,,Released,291.0,0,1,0,19
South Korea,KR,2025-09-28,Films,6,Love Untangled,,5,English,1355666.0,movie,Love Untangled,Romance|Drama|Comedy,121.0,2025-08-28,8.359,163.0,4.7007,ko,KR,0.0,0.0,Cha Woo-min|Park Jeong-min|Gong Yoo|Ryu Seung-su|Lee So-i,3.08,Namkoong Sun,,,Released,31.0,1,1,0,19
South Korea,KR,2025-09-28,Films,7,Seventh Son,,2,English,68737.0,movie,Seventh Son,Adventure|Fantasy,102.0,2014-12-12,5.516,2614.0,5.625,en,CN|CA|US|GB,95000000.0,114178613.0,Julianne Moore|Kit Harington|Jeff Bridges|Alicia Vikander|Antje Traue,4.37,Sergei Bodrov,,,Released,3943.0,0,1,0,19
South Korea,KR,2025-09-28,Films,8,Kill Boksoon,,9,English,849869.0,movie,Kill Boksoon,Action|Drama|Thriller|Crime,137.0,2023-02-17,6.856,513.0,2.7486,ko,KR,0.0,0.0,Hwang Jung-min|Jo Hyun-wu|Lee Hae-yeong|Esom|Lee Yeon,2.06,Byun Sung-hyun,,,Released,954.0,1,1,0,19
South Korea,KR,2025-09-28,Films,9,Stoker,,1,English,86825.0,movie,Stoker,Drama|Horror|Thriller,99.0,2013-02-28,6.64,2363.0,2.3119,en,US,12000000.0,12077441.0,Nicole Kidman|Matthew Goode|Dermot Mulroney|Lucas Till|Alden Ehrenreich,3.95,Park Chan-wook,,,Released,4595.0,0,1,0,19
South Korea,KR,2025-09-28,Films,10,Nocturnal,,13,English,627063.0,movie,Nocturnal,Drama,86.0,2020-09-18,5.632,19.0,2.2586,en,GB,0.0,0.0,Lauren Coe|Cosmo Jarvis|Sadie Frost|Yasmin Monet Prince|Amy Griffiths,1.16,Nathalie Biancheri,,,Released,1836.0,0,1,0,19
South Korea,KR,2025-09-28,TV,1,Crime Scene Zero,Crime Scene Zero: Season 1,1,English,298698.0,tv,Crime Scene Zero,Reality|Crime,,2025-09-23,9.3,6.0,3.0414,ko,KR,,,Kim Ji-hoon|Jang Dong-min|Jang Jin|ANYUJIN|Park Ji-yoon,1.56,Yoon Hyun-jun,1.0,10.0,Returning Series,5.0,1,1,0,19
South Korea,KR,2025-09-28,TV,2,Queen Mantis,Queen Mantis: Season 1,4,English,243248.0,tv,Queen Mantis,Crime|Mystery|Drama,60.0,2025-09-05,7.3,21.0,10.5721,ko,KR,,,Lee El|Jang Dong-yoon|Ko Hyun-jung|Cho Seong-ha|Kim Bo-ra,1.34,Byun Young-joo,1.0,8.0,Ended,23.0,1,1,0,19
South Korea,KR,2025-09-28,TV,3,"Bon Appétit, Your Majesty","Bon Appétit, Your Majesty: Limited Series",6,English,280945.0,tv,"Bon Appétit, Your Majesty",Drama|Sci-Fi & Fantasy,80.0,2025-08-23,8.839,193.0,11.3778,ko,KR,,,Yoona|Kang Hanna|Lee Chae-min|Kim Kwang-kyu|Kim Hyeon-mok,1.78,Jang Tae-yoo,1.0,12.0,Ended,36.0,1,1,0,19
South Korea,KR,2025-09-28,TV,4,You and Everything Else,You and Everything Else: Limited Series,3,English,224414.0,tv,You and Everything Else,Drama,58.0,2025-09-12,8.4,20.0,5.7594,ko,KR,,,Kim Go-eun|Kim Jae-won|Park Ji-hyun|Do Yeong-seo|Cha Hak-yeon,2.47,,1.0,15.0,Ended,16.0,1,1,0,19
South Korea,KR,2025-09-28,TV,5,First Lady,First Lady: Season 1,1,English,158808.0,tv,First Lady,Drama|Family|Comedy,30.0,2022-02-14,9.0,2.0,1.7448,tl,PH,,,Gabby Concepcion|Thou Reyes|Alice Dixson|Sanya Lopez|Joaquin Domagoso,1.49,,1.0,97.0,Ended,1322.0,0,1,0,19
South Korea,KR,2025-09-28,TV,6,The Ballad of Us,The Ballad of Us 2025,1,English,301379.0,tv,The Ballad of Us,Reality,,2025-09-23,10.0,1.0,0.4605,ko,KR,,,Park Kyeong-rim|Jung Jae-hyung|Cha Tae-hyun|Yoshihiro Akiyama|Crush,1.15,,1.0,12.0,Returning Series,5.0,1,1,0,19
South Korea,KR,2025-09-28,TV,7,My Lovely Liar,My Lovely Liar: Season 1,1,English,260716.0,tv,My Lovely Liar,Drama|Mystery,,2024-12-23,1.0,1.0,4.7322,cn,HK,,,Thor Lok|Stanley Yau Sze-Chun|Keung To|Hailey Chan|Denis Kwok,1.34,,1.0,20.0,Ended,279.0,0,1,0,19
South Korea,KR,2025-09-28,TV,8,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Hashira Training Arc,16,English,85937.0,tv,Demon Slayer: Kimetsu no Yaiba,Animation|Action & Adventure|Sci-Fi & Fantasy,,2019-04-06,8.634,7073.0,18.4465,ja,JP,,,Takahiro Sakurai|Yoshitsugu Matsuoka|Hiro Shimono|Natsuki Hanae|Nobuhiko Okamoto,3.24,,5.0,63.0,Ended,2367.0,0,1,0,19
South Korea,KR,2025-09-28,TV,9,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc,9,English,85937.0,tv,Demon Slayer: Kimetsu no Yaiba,Animation|Action & Adventure|Sci-Fi & Fantasy,,2019-04-06,8.634,7073.0,18.4465,ja,JP,,,Takahiro Sakurai|Yoshitsugu Matsuoka|Hiro Shimono|Natsuki Hanae|Nobuhiko Okamoto,3.24,,5.0,63.0,Ended,2367.0,0,1,0,19
South Korea,KR,2025-09-28,TV,10,Alice in Borderland,Alice in Borderland: Season 3,1,English,110316.0,tv,Alice in Borderland,Mystery|Drama|Action & Adventure,,2020-12-10,8.114,2607.0,34.0508,ja,JP,,,Kento Yamazaki|Tao Tsuchiya,1.77,,3.0,22.0,Canceled,1753.0,0,3,1,19
South Korea,KR,2025-09-21,Films,1,Yadang: The Snitch,,2,English,1137179.0,movie,Yadang: The Snitch,Crime|Action|Comedy|Drama|Thriller,123.0,2025-04-16,7.0,36.0,23.6931,ko,KR,9500000.0,24508523.0,Kang Ha-neul|Lim Sung-kyun|Kwon Hyuk|Yoo Hai-jin|Jeong Do-won,1.74,Hwang Byeong-gug,,,Released,158.0,1,1,0,17
South Korea,KR,2025-09-21,Films,2,Kraven the Hunter,,2,English,539972.0,movie,Kraven the Hunter,Action|Adventure|Thriller,127.0,2024-12-11,6.435,2216.0,13.7355,en,US,130000000.0,62076533.0,Aaron Taylor-Johnson|Russell Crowe|Guillaume Delaunay|Billy Barratt|Neil Bishop,4.42,J.C. Chandor,,,Released,284.0,0,1,0,17
South Korea,KR,2025-09-21,Films,3,KPop Demon Hunters,,14,English,803796.0,movie,KPop Demon Hunters,Fantasy|Music|Comedy|Animation,96.0,2025-06-20,8.1,2397.0,42.9908,en,US,100000000.0,24690793.0,Lee Byung-hun|Ken Jeong|Liza Koshy|Ahn Hyo-seop|Daniel Dae Kim,2.91,Maggie Kang|Chris Appelhans,,,Released,93.0,0,1,0,17
South Korea,KR,2025-09-21,Films,4,Love Untangled,,4,English,1355666.0,movie,Love Untangled,Romance|Drama|Comedy,121.0,2025-08-28,8.359,163.0,4.7007,ko,KR,0.0,0.0,Cha Woo-min|Park Jeong-min|Gong Yoo|Ryu Seung-su|Lee So-i,3.08,Namkoong Sun,,,Released,24.0,1,1,0,17
South Korea,KR,2025-09-21,Films,5,The Wrong Paris,,1,English,1321439.0,movie,The Wrong Paris,Romance|Comedy,107.0,2025-09-11,6.669,287.0,2.7655,en,US,0.0,0.0,Miranda Cosgrove|Frances Fisher|Hannah Stocking|Pierson Fodé|Kaden Connors,3.08,Janeen Damian,,,Released,10.0,0,1,0,17
South Korea,KR,2025-09-21,Films,6,Nocturnal,,12,English,627063.0,movie,Nocturnal,Drama,86.0,2020-09-18,5.632,19.0,2.2586,en,GB,0.0,0.0,Lauren Coe|Cosmo Jarvis|Sadie Frost|Yasmin Monet Prince|Amy Griffiths,1.16,Nathalie Biancheri,,,Released,1829.0,0,1,0,17
South Korea,KR,2025-09-21,Films,7,Love in the Big City,,9,English,1154154.0,movie,Love in the Big City,Romance|Drama,118.0,2024-10-01,7.863,51.0,2.2479,ko,KR,0.0,6229165.0,Kim Go-eun|Han Hyun-min|Jang Hye-jin|Kang Na-eon|Park Seong-il,1.65,E.oni,,,Released,355.0,1,1,0,17
South Korea,KR,2025-09-21,Films,8,The Brothers Grimm,,1,English,4442.0,movie,The Brothers Grimm,Adventure|Fantasy|Action|Comedy|Thriller,118.0,2005-08-26,5.845,2897.0,3.0156,en,GB|US|CZ,88000000.0,105300000.0,Matt Damon|Monica Bellucci|Heath Ledger|Lena Headey|Tomáš Hanák,5.73,Terry Gilliam,,,Released,7331.0,0,1,0,17
South Korea,KR,2025-09-21,Films,9,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,,9,English,635302.0,movie,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,Animation|Action|Fantasy,117.0,2020-10-16,8.204,4396.0,9.7546,ja,JP,15700000.0,523542183.0,Katsuyuki Konishi|Yoshitsugu Matsuoka|Takahiro Sakurai|Saori Hayami|Toshiyuki Morikawa,4.26,Haruo Sotozaki,,,Released,1801.0,0,1,0,17
South Korea,KR,2025-09-21,Films,10,Seventh Son,,1,English,68737.0,movie,Seventh Son,Adventure|Fantasy,102.0,2014-12-12,5.516,2614.0,5.625,en,CN|CA|US|GB,95000000.0,114178613.0,Julianne Moore|Kit Harington|Jeff Bridges|Alicia Vikander|Antje Traue,4.37,Sergei Bodrov,,,Released,3936.0,0,1,0,17
South Korea,KR,2025-09-21,TV,1,Queen Mantis,Queen Mantis: Season 1,3,English,243248.0,tv,Queen Mantis,Crime|Mystery|Drama,60.0,2025-09-05,7.3,21.0,10.5721,ko,KR,,,Lee El|Jang Dong-yoon|Ko Hyun-jung|Cho Seong-ha|Kim Bo-ra,1.34,Byun Young-joo,1.0,8.0,Ended,16.0,1,1,0,17
South Korea,KR,2025-09-21,TV,2,You and Everything Else,You and Everything Else: Limited Series,2,English,224414.0,tv,You and Everything Else,Drama,58.0,2025-09-12,8.4,20.0,5.7594,ko,KR,,,Kim Go-eun|Kim Jae-won|Park Ji-hyun|Do Yeong-seo|Cha Hak-yeon,2.47,,1.0,15.0,Ended,9.0,1,1,0,17
South Korea,KR,2025-09-21,TV,3,"Bon Appétit, Your Majesty","Bon Appétit, Your Majesty: Limited Series",5,English,280945.0,tv,"Bon Appétit, Your Majesty",Drama|Sci-Fi & Fantasy,80.0,2025-08-23,8.839,193.0,11.3778,ko,KR,,,Yoona|Kang Hanna|Lee Chae-min|Kim Kwang-kyu|Kim Hyeon-mok,1.78,Jang Tae-yoo,1.0,12.0,Ended,29.0,1,1,0,17
South Korea,KR,2025-09-21,TV,4,Beyond the Bar,Beyond the Bar: Limited Series,8,English,281004.0,tv,Beyond the Bar,Drama,71.0,2025-08-02,8.192,52.0,4.7702,ko,KR,,,Jung Chae-yeon|Kim Eui-sung|Kim Kang-min|Lee Jin-uk|Kim Yeo-jin,1.7,Kim Jae-hong,1.0,12.0,Ended,50.0,1,1,0,17
South Korea,KR,2025-09-21,TV,5,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Hashira Training Arc,15,English,85937.0,tv,Demon Slayer: Kimetsu no Yaiba,Animation|Action & Adventure|Sci-Fi & Fantasy,,2019-04-06,8.634,7073.0,18.4465,ja,JP,,,Takahiro Sakurai|Yoshitsugu Matsuoka|Hiro Shimono|Natsuki Hanae|Nobuhiko Okamoto,3.24,,5.0,63.0,Ended,2360.0,0,1,0,17
South Korea,KR,2025-09-21,TV,6,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc,8,English,85937.0,tv,Demon Slayer: Kimetsu no Yaiba,Animation|Action & Adventure|Sci-Fi & Fantasy,,2019-04-06,8.634,7073.0,18.4465,ja,JP,,,Takahiro Sakurai|Yoshitsugu Matsuoka|Hiro Shimono|Natsuki Hanae|Nobuhiko Okamoto,3.24,,5.0,63.0,Ended,2360.0,0,1,0,17
South Korea,KR,2025-09-21,TV,7,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc,5,English,85937.0,tv,Demon Slayer: Kimetsu no Yaiba,Animation|Action & Adventure|Sci-Fi & Fantasy,,2019-04-06,8.634,7073.0,18.4465,ja,JP,,,Takahiro Sakurai|Yoshitsugu Matsuoka|Hiro Shimono|Natsuki Hanae|Nobuhiko Okamoto,3.24,,5.0,63.0,Ended,2360.0,0,1,0,17
South Korea,KR,2025-09-21,TV,8,Aema,Aema: Limited Series,5,English,229958.0,tv,Aema,Drama|Comedy,59.0,2025-08-22,7.7,15.0,2.1883,ko,KR,,,Jin Sun-kyu|Hyun Bong-sik|Bang Hyo-rin|Kim Jong-soo|Lee Zoo-young,1.26,,1.0,6.0,Ended,30.0,1,1,0,17
South Korea,KR,2025-09-21,TV,9,Demon Slayer: Kimetsu no Yaiba,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc",4,English,85937.0,tv,Demon Slayer: Kimetsu no Yaiba,Animation|Action & Adventure|Sci-Fi & Fantasy,,2019-04-06,8.634,7073.0,18.4465,ja,JP,,,Takahiro Sakurai|Yoshitsugu Matsuoka|Hiro Shimono|Natsuki Hanae|Nobuhiko Okamoto,3.24,,5.0,63.0,Ended,2360.0,0,1,0,17
South Korea,KR,2025-09-21,TV,10,My Turn,My Turn 2025,1,English,83119.0,tv,"From Today, It's My Turn!!",Comedy,55.0,2018-10-13,7.772,46.0,6.1375,ja,JP,,,Kanna Hashimoto|Jiro Sato|Nobuyuki Suzuki|Nana Seino|Kento Kaku,1.67,Hiroyuki Nishimori,1.0,10.0,Ended,2535.0,0,1,0,17
South Korea,KR,2025-09-14,Films,1,Yadang: The Snitch,,1,English,1137179.0,movie,Yadang: The Snitch,Crime|Action|Comedy|Drama|Thriller,123.0,2025-04-16,7.0,36.0,23.6931,ko,KR,9500000.0,24508523.0,Kang Ha-neul|Lim Sung-kyun|Kwon Hyuk|Yoo Hai-jin|Jeong Do-won,1.74,Hwang Byeong-gug,,,Released,151.0,1,1,0,17
South Korea,KR,2025-09-14,Films,2,KPop Demon Hunters,,13,English,803796.0,movie,KPop Demon Hunters,Fantasy|Music|Comedy|Animation,96.0,2025-06-20,8.1,2397.0,42.9908,en,US,100000000.0,24690793.0,Lee Byung-hun|Ken Jeong|Liza Koshy|Ahn Hyo-seop|Daniel Dae Kim,2.91,Maggie Kang|Chris Appelhans,,,Released,86.0,0,1,0,17
South Korea,KR,2025-09-14,Films,3,Kraven the Hunter,,1,English,539972.0,movie,Kraven the Hunter,Action|Adventure|Thriller,127.0,2024-12-11,6.435,2216.0,13.7355,en,US,130000000.0,62076533.0,Aaron Taylor-Johnson|Russell Crowe|Guillaume Delaunay|Billy Barratt|Neil Bishop,4.42,J.C. Chandor,,,Released,277.0,0,1,0,17
South Korea,KR,2025-09-14,Films,4,Love Untangled,,3,English,1355666.0,movie,Love Untangled,Romance|Drama|Comedy,121.0,2025-08-28,8.359,163.0,4.7007,ko,KR,0.0,0.0,Cha Woo-min|Park Jeong-min|Gong Yoo|Ryu Seung-su|Lee So-i,3.08,Namkoong Sun,,,Released,17.0,1,1,0,17
South Korea,KR,2025-09-14,Films,5,Unknown Number: The High School Catfish,,2,English,1517772.0,movie,Unknown Number: The High School Catfish,Documentary,94.0,2025-08-28,6.777,193.0,1.5375,en,US,0.0,0.0,Sophie Weber|Owen McKenny|Macy Johnston|Dan Boyer|Shawn Licari,0.35,Skye Borgman,,,Released,17.0,0,1,0,17
South Korea,KR,2025-09-14,Films,6,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,,8,English,635302.0,movie,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,Animation|Action|Fantasy,117.0,2020-10-16,8.204,4396.0,9.7546,ja,JP,15700000.0,523542183.0,Katsuyuki Konishi|Yoshitsugu Matsuoka|Takahiro Sakurai|Saori Hayami|Toshiyuki Morikawa,4.26,Haruo Sotozaki,,,Released,1794.0,0,1,0,17
South Korea,KR,2025-09-14,Films,7,Nocturnal,,11,English,627063.0,movie,Nocturnal,Drama,86.0,2020-09-18,5.632,19.0,2.2586,en,GB,0.0,0.0,Lauren Coe|Cosmo Jarvis|Sadie Frost|Yasmin Monet Prince|Amy Griffiths,1.16,Nathalie Biancheri,,,Released,1822.0,0,1,0,17
South Korea,KR,2025-09-14,Films,8,The Thursday Murder Club,,3,English,744653.0,movie,The Thursday Murder Club,Comedy|Mystery|Crime,118.0,2025-08-22,6.599,901.0,4.9144,en,US,0.0,0.0,Pierce Brosnan|Helen Mirren|Ben Kingsley|Tom Ellis|Daniel Mays,4.18,Chris Columbus,,,Released,23.0,0,1,0,17
South Korea,KR,2025-09-14,Films,9,Love in the Big City,,8,English,1154154.0,movie,Love in the Big City,Romance|Drama,118.0,2024-10-01,7.863,51.0,2.2479,ko,KR,0.0,6229165.0,Kim Go-eun|Han Hyun-min|Jang Hye-jin|Kang Na-eon|Park Seong-il,1.65,E.oni,,,Released,348.0,1,1,0,17
South Korea,KR,2025-09-14,Films,10,The Northman,,5,English,639933.0,movie,The Northman,Action|Adventure|Fantasy,137.0,2022-04-07,7.032,4899.0,7.4957,en,US,70000000.0,69633110.0,Anya Taylor-Joy|Nicole Kidman|Willem Dafoe|Ethan Hawke|Alexander Skarsgård,7.48,Robert Eggers,,,Released,1256.0,0,1,0,17
South Korea,KR,2025-09-14,TV,1,Queen Mantis,Queen Mantis: Season 1,2,English,243248.0,tv,Queen Mantis,Crime|Mystery|Drama,60.0,2025-09-05,7.3,21.0,10.5721,ko,KR,,,Lee El|Jang Dong-yoon|Ko Hyun-jung|Cho Seong-ha|Kim Bo-ra,1.34,Byun Young-joo,1.0,8.0,Ended,9.0,1,1,0,17
South Korea,KR,2025-09-14,TV,2,"Bon Appétit, Your Majesty","Bon Appétit, Your Majesty: Limited Series",4,English,280945.0,tv,"Bon Appétit, Your Majesty",Drama|Sci-Fi & Fantasy,80.0,2025-08-23,8.839,193.0,11.3778,ko,KR,,,Yoona|Kang Hanna|Lee Chae-min|Kim Kwang-kyu|Kim Hyeon-mok,1.78,Jang Tae-yoo,1.0,12.0,Ended,22.0,1,1,0,17
South Korea,KR,2025-09-14,TV,3,Beyond the Bar,Beyond the Bar: Limited Series,7,English,281004.0,tv,Beyond the Bar,Drama,71.0,2025-08-02,8.192,52.0,4.7702,ko,KR,,,Jung Chae-yeon|Kim Eui-sung|Kim Kang-min|Lee Jin-uk|Kim Yeo-jin,1.7,Kim Jae-hong,1.0,12.0,Ended,43.0,1,1,0,17
South Korea,KR,2025-09-14,TV,4,You and Everything Else,You and Everything Else: Limited Series,1,English,224414.0,tv,You and Everything Else,Drama,58.0,2025-09-12,8.4,20.0,5.7594,ko,KR,,,Kim Go-eun|Kim Jae-won|Park Ji-hyun|Do Yeong-seo|Cha Hak-yeon,2.47,,1.0,15.0,Ended,2.0,1,1,0,17
South Korea,KR,2025-09-14,TV,5,Aema,Aema: Limited Series,4,English,229958.0,tv,Aema,Drama|Comedy,59.0,2025-08-22,7.7,15.0,2.1883,ko,KR,,,Jin Sun-kyu|Hyun Bong-sik|Bang Hyo-rin|Kim Jong-soo|Lee Zoo-young,1.26,,1.0,6.0,Ended,23.0,1,1,0,17
South Korea,KR,2025-09-14,TV,6,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Hashira Training Arc,14,English,85937.0,tv,Demon Slayer: Kimetsu no Yaiba,Animation|Action & Adventure|Sci-Fi & Fantasy,,2019-04-06,8.634,7073.0,18.4465,ja,JP,,,Takahiro Sakurai|Yoshitsugu Matsuoka|Hiro Shimono|Natsuki Hanae|Nobuhiko Okamoto,3.24,,5.0,63.0,Ended,2353.0,0,1,0,17
South Korea,KR,2025-09-14,TV,7,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc,7,English,85937.0,tv,Demon Slayer: Kimetsu no Yaiba,Animation|Action & Adventure|Sci-Fi & Fantasy,,2019-04-06,8.634,7073.0,18.4465,ja,JP,,,Takahiro Sakurai|Yoshitsugu Matsuoka|Hiro Shimono|Natsuki Hanae|Nobuhiko Okamoto,3.24,,5.0,63.0,Ended,2353.0,0,1,0,17
South Korea,KR,2025-09-14,TV,8,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc,4,English,85937.0,tv,Demon Slayer: Kimetsu no Yaiba,Animation|Action & Adventure|Sci-Fi & Fantasy,,2019-04-06,8.634,7073.0,18.4465,ja,JP,,,Takahiro Sakurai|Yoshitsugu Matsuoka|Hiro Shimono|Natsuki Hanae|Nobuhiko Okamoto,3.24,,5.0,63.0,Ended,2353.0,0,1,0,17
South Korea,KR,2025-09-14,TV,9,Wednesday,Wednesday: Season 2,5,English,119051.0,tv,Wednesday,Sci-Fi & Fantasy|Mystery|Comedy,,2022-11-23,8.357,10306.0,51.2995,en,US,,,Jenna Ortega|Emma Myers|Luis Guzmán|Catherine Zeta-Jones|Steve Buscemi,6.49,Miles Millar|Alfred Gough,2.0,16.0,Returning Series,1026.0,0,2,1,17
South Korea,KR,2025-09-14,TV,10,Demon Slayer: Kimetsu no Yaiba,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc",3,English,85937.0,tv,Demon Slayer: Kimetsu no Yaiba,Animation|Action & Adventure|Sci-Fi & Fantasy,,2019-04-06,8.634,7073.0,18.4465,ja,JP,,,Takahiro Sakurai|Yoshitsugu Matsuoka|Hiro Shimono|Natsuki Hanae|Nobuhiko Okamoto,3.24,,5.0,63.0,Ended,2353.0,0,1,0,17
South Korea,KR,2025-09-07,Films,1,Love Untangled,,2,English,1355666.0,movie,Love Untangled,Romance|Drama|Comedy,121.0,2025-08-28,8.359,163.0,4.7007,ko,KR,0.0,0.0,Cha Woo-min|Park Jeong-min|Gong Yoo|Ryu Seung-su|Lee So-i,3.08,Namkoong Sun,,,Released,10.0,1,1,0,16
South Korea,KR,2025-09-07,Films,2,KPop Demon Hunters,,12,English,803796.0,movie,KPop Demon Hunters,Fantasy|Music|Comedy|Animation,96.0,2025-06-20,8.1,2397.0,42.9908,en,US,100000000.0,24690793.0,Lee Byung-hun|Ken Jeong|Liza Koshy|Ahn Hyo-seop|Daniel Dae Kim,2.91,Maggie Kang|Chris Appelhans,,,Released,79.0,0,1,0,16
South Korea,KR,2025-09-07,Films,3,The Thursday Murder Club,,2,English,744653.0,movie,The Thursday Murder Club,Comedy|Mystery|Crime,118.0,2025-08-22,6.599,901.0,4.9144,en,US,0.0,0.0,Pierce Brosnan|Helen Mirren|Ben Kingsley|Tom Ellis|Daniel Mays,4.18,Chris Columbus,,,Released,16.0,0,1,0,16
South Korea,KR,2025-09-07,Films,4,The Northman,,4,English,639933.0,movie,The Northman,Action|Adventure|Fantasy,137.0,2022-04-07,7.032,4899.0,7.4957,en,US,70000000.0,69633110.0,Anya Taylor-Joy|Nicole Kidman|Willem Dafoe|Ethan Hawke|Alexander Skarsgård,7.48,Robert Eggers,,,Released,1249.0,0,1,0,16
South Korea,KR,2025-09-07,Films,5,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,,7,English,635302.0,movie,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,Animation|Action|Fantasy,117.0,2020-10-16,8.204,4396.0,9.7546,ja,JP,15700000.0,523542183.0,Katsuyuki Konishi|Yoshitsugu Matsuoka|Takahiro Sakurai|Saori Hayami|Toshiyuki Morikawa,4.26,Haruo Sotozaki,,,Released,1787.0,0,1,0,16
South Korea,KR,2025-09-07,Films,6,Nocturnal,,10,English,627063.0,movie,Nocturnal,Drama,86.0,2020-09-18,5.632,19.0,2.2586,en,GB,0.0,0.0,Lauren Coe|Cosmo Jarvis|Sadie Frost|Yasmin Monet Prince|Amy Griffiths,1.16,Nathalie Biancheri,,,Released,1815.0,0,1,0,16
South Korea,KR,2025-09-07,Films,7,Midnight Sun,,2,English,419478.0,movie,Midnight Sun,Romance|Drama,91.0,2018-03-22,7.8,3529.0,2.1738,en,US,2800000.0,27365467.0,Nicholas Coombe|Jaeda Lily Miller|Patrick Schwarzenegger|Tiera Skovbye|Austin Anozie,2.17,Scott Speer,,,Released,2726.0,0,1,0,16
South Korea,KR,2025-09-07,Films,8,Unknown Number: The High School Catfish,,1,English,1517772.0,movie,Unknown Number: The High School Catfish,Documentary,94.0,2025-08-28,6.777,193.0,1.5375,en,US,0.0,0.0,Sophie Weber|Owen McKenny|Macy Johnston|Dan Boyer|Shawn Licari,0.35,Skye Borgman,,,Released,10.0,0,1,0,16
South Korea,KR,2025-09-07,Films,9,Fall for Me,,3,English,1300116.0,movie,Fall for Me,Romance|Thriller,103.0,2025-08-20,6.114,201.0,7.0726,de,DE,0.0,0.0,Antje Traue|Svenja Jung|Thomas Kretschmann|Theo Trebs|Tijan Marei,1.49,Sherry Hormann,,,Released,18.0,0,1,0,16
South Korea,KR,2025-09-07,Films,10,Fast & Furious Presents: Hobbs & Shaw,,1,English,384018.0,movie,Fast & Furious Presents: Hobbs & Shaw,Action|Adventure|Comedy,137.0,2019-07-31,6.8,7629.0,12.1895,en,US,200000000.0,760098996.0,Jason Statham|Dwayne Johnson|Idris Elba|Ryan Reynolds|Eiza González,9.98,David Leitch,,,Released,2230.0,0,1,0,16
South Korea,KR,2025-09-07,TV,1,"Bon Appétit, Your Majesty","Bon Appétit, Your Majesty: Limited Series",3,English,280945.0,tv,"Bon Appétit, Your Majesty",Drama|Sci-Fi & Fantasy,80.0,2025-08-23,8.839,193.0,11.3778,ko,KR,,,Yoona|Kang Hanna|Lee Chae-min|Kim Kwang-kyu|Kim Hyeon-mok,1.78,Jang Tae-yoo,1.0,12.0,Ended,15.0,1,1,0,16
South Korea,KR,2025-09-07,TV,2,Queen Mantis,Queen Mantis: Season 1,1,English,243248.0,tv,Queen Mantis,Crime|Mystery|Drama,60.0,2025-09-05,7.3,21.0,10.5721,ko,KR,,,Lee El|Jang Dong-yoon|Ko Hyun-jung|Cho Seong-ha|Kim Bo-ra,1.34,Byun Young-joo,1.0,8.0,Ended,2.0,1,1,0,16
South Korea,KR,2025-09-07,TV,3,Beyond the Bar,Beyond the Bar: Limited Series,6,English,281004.0,tv,Beyond the Bar,Drama,71.0,2025-08-02,8.192,52.0,4.7702,ko,KR,,,Jung Chae-yeon|Kim Eui-sung|Kim Kang-min|Lee Jin-uk|Kim Yeo-jin,1.7,Kim Jae-hong,1.0,12.0,Ended,36.0,1,1,0,16
